onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
59.027	0.09997194370771467	59027	63	image	6375	638	00638_gun	4	1	1	n/a
59.228	0.09996431456966093	59228	11	image	11791	1180	01180_root	4	1	2	0.19994444569056213
59.426	0.09995708542919601	59426	62	image	6241	625	00625_grill	4	1	3	0.1999364437069744
59.626	0.09995525827434903	59626	15	image	15547	1555	01555_undershirt	4	1	4	0.19992342517252837
59.826	0.0999671000008675	59826	95	image	9502	951	00951_odometer	4	1	5	0.199934260257578
60.026	0.09997850000036124	60026	74	image	7497	750	00750_jewelry	4	1	6	0.19992145431024255
60.226	0.09997457086319628	60226	50	image	5043	505	00505_ferret	4	1	7	0.1999461748273461
60.426	0.09997028542966291	60426	15	image	15774	1578	01578_waffle	4	1	8	0.19993941456959874
60.626	0.09996950198183185	60626	15	image	15876	1588	01588_washboard	4	1	9	0.19992959603587224
60.826	0.09996522913752415	60826	16	image	16197	1620	01620_wig	4	1	10	0.19994258939368592
61.025	0.0999750291393866	61025	36	image	3654	366	00366_cornucopia	4	1	11	0.19991222517455753
61.226	0.09996017086268694	61226	40	image	4061	407	00407_cutting_board	4	1	12	0.19996158939648012
61.425	0.0999762437058962	61425	35	image	3588	359	00359_cork	4	1	13	0.1999168960355746
61.626	0.09995224370868527	61626	15	image	15391	1540	01540_tuning_fork	4	1	14	0.19995208939326403
61.825	0.09996972913904756	61825	20	image	2011	202	00202_butterfly	4	1	15	0.1999099251734151
62.027	0.09997227086205385	62027	255	target	n/a	n/a	n/a	4	1	16	0.19994750396472227
62.225	0.09995469603563834	62225	12	image	12716	1272	01272_shower_cap	4	1	17	0.19993778543175722
62.425	0.09997932913756813	62425	22	image	2273	228	00228_candy_cane	4	1	18	0.19992554172495147
62.625	0.09997409999959928	62625	13	image	1308	131	00131_blower	4	1	19	0.19994305827640346
62.825	0.0999829708616744	62825	42	image	4244	425	00425_dirt_bike	4	1	20	0.19991753974136373
65.108	0.0999714834470069	65108	70	image	7046	705	00705_hose	4	2	1	0.0
65.308	0.09997370000019146	65308	15	image	15124	1513	01513_train_car	4	2	2	0.19994765827505034
65.507	0.09996392913853924	65507	82	image	8267	827	00827_lipstick	4	2	3	0.19992262517189374
65.708	0.099979314569282	65708	39	image	3990	399	00399_cufflink	4	2	4	0.19993898939537758
65.907	0.09996452913765097	65907	91	image	9120	912	00912_mousepad	4	2	5	0.19993168146720564
66.108	0.09997287086116557	66108	44	image	4442	445	00445_doorhandle	4	2	6	0.19993760396573634
66.307	0.09997192913760955	66307	14	image	14607	1461	01461_telescope	4	2	7	0.19992929603540688
66.507	0.09996718543152383	66507	95	image	9563	957	00957_organ	4	2	8	0.19992821456798993
66.707	0.09997574370754592	66707	14	image	14953	1496	01496_toothpick	4	2	9	0.19995300198206678
66.907	0.09997948543241364	66907	16	image	16260	1626	01626_wine_bottle	4	2	10	0.19992600198202126
67.107	0.09997287085934659	67107	16	image	16396	1640	01640_wreath	4	2	11	0.19991952517557365
