onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
31.518	0.0999665100061975	31518	70	image	7056	706	00706_hot-air_balloon	10	1	1	n/a
31.719	0.09996719999980996	31719	61	image	6122	613	00613_granite	10	1	2	0.1999403128575068
31.918	0.0999728514252638	31918	13	image	13471	1348	01348_sponge	10	1	3	0.19992857143734
32.119	0.09995342571164656	32119	20	image	2046	205	00205_cabbage	10	1	4	0.19995231570646865
32.318	0.09996566427980724	32318	71	image	7144	715	00715_hula_hoop	10	1	5	0.19991907143776189
32.518	0.09996049999972456	32518	39	image	3961	397	00397_cuckoo_clock	10	1	6	0.19995084141737607
32.718	0.09998203856775945	32718	10	image	1023	103	00103_beet	10	1	7	0.1999103714388184
32.918	0.09996630000023288	32918	14	image	14925	1493	01493_tooth	10	1	8	0.19995174141695315
33.118	0.09996413856970321	33118	13	image	13815	1382	01382_stiletto	10	1	9	0.1999246585819492
33.318	0.09998067428750801	33318	60	image	6089	609	00609_gourd	10	1	10	0.19993836713183555
33.518	0.09997942571135354	33518	15	image	15553	1556	01556_underwear	10	1	11	0.1999196457254584
33.718	0.0999637257118593	33718	15	image	15955	1596	01596_water_fountain	10	1	12	0.19995214141817996
33.918	0.09997275142450235	33918	99	image	9982	999	00999_pea	10	1	13	0.19992823286884231
34.118	0.0999611514271237	34118	34	image	3400	340	00340_column	10	1	14	0.1999438542734424
34.317	0.09996778999266098	34317	14	image	14522	1453	01453_teabag	10	1	15	0.19992384572651645
34.518	0.09995473857088655	34518	15	image	15806	1581	01581_walker1	10	1	16	0.19995346713039908
34.717	0.09996481285634218	34717	11	image	1181	119	00119_biscuit	10	1	17	0.19991754572583886
34.918	0.09997421285697783	34918	86	image	8673	868	00868_mashed_potato	10	1	18	0.19994096712980536
35.117	0.09997353856851987	35117	13	image	1385	139	00139_bobsled	10	1	19	0.19992362001357833
35.317	0.09997313856911205	35317	11	image	1122	113	00113_binder	10	1	20	0.19993581285598339
37.616	0.0999892100062425	37616	37	image	3790	379	00379_crane	10	2	1	0.0
37.817	0.09996787428826792	37817	44	image	4467	447	00447_doorknocker	10	2	2	0.19997055142448517
38.017	0.09996848714399675	38017	13	image	13541	1355	01355_spur	10	2	3	0.19992720000118425
38.216	0.09997293856940814	38216	15	image	15642	1565	01565_veil	10	2	4	0.19991830715662218
38.417	0.0999655871437426	38417	24	image	2483	249	00249_cash_machine	10	2	5	0.19995727998684742
38.616	0.09997562571334129	38616	46	image	4692	470	00470_ear	10	2	6	0.19991103286884027
38.817	0.09996359999968263	38817	17	image	1712	172	00172_branch	10	2	7	0.19995365427530487
39.016	0.09997463856961986	39016	43	image	4351	436	00436_doll	10	2	8	0.19990804572444176
39.216	0.09996918714386993	39216	12	image	12453	1246	01246_shaker	10	2	9	0.1999572671320493
