onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
13.272	0.0999652829959814	13272	13	image	13894	1390	01390_stopwatch	13	1	1	n/a
13.472	0.2165930438786745	13472	56	image	5657	566	00566_fruitcake	13	1	2	0.19993982687446987
13.705	0.09997822687000735	13705	73	image	733	74	00074_baseball	13	1	3	0.23325033163200715
13.906	0.09995022449220414	13906	10	image	10342	1035	01035_piecrust	13	1	4	0.19995155612195958
14.105	0.0999858561262954	14105	15	image	15390	1539	01539_tumbleweed	13	1	5	0.19990738299384248
14.305	0.09996007312292932	14305	18	image	1895	190	00190_bull	13	1	6	0.19996002925472567
14.505	0.09997690000091097	14505	15	image	15380	1538	01538_tulip	13	1	7	0.19991334149381146
14.705	0.09998188537792885	14705	26	image	2618	262	00262_centrifuge	13	1	8	0.1999446731279022
14.905	0.09997044149713474	14905	89	image	8920	892	00892_missile	13	1	9	0.19992302687387564
15.105	0.09997382924848353	15105	14	image	14100	1410	01410_sunglasses	13	1	10	0.19995190238114446
15.305	0.09996360238073976	15305	14	image	14903	1491	01491_tongue	13	1	11	0.19992149523750413
15.505	0.09996431462423061	15505	10	image	1086	109	00109_berry	13	1	12	0.1999482778883248
15.705	0.0999644853764039	15705	10	image	10324	1033	01033_piano	13	1	13	0.19993291462378693
15.905	0.09996215612409287	15905	60	image	6083	609	00609_gourd	13	1	14	0.19992248299604398
16.105	0.09997350000048755	16105	55	image	5522	553	00553_football	13	1	15	0.1999410170064948
16.304	0.09997465612104861	16304	13	image	13454	1346	01346_spinach	13	1	16	0.1999215683681541
16.505	0.09996497075189836	16505	35	image	3509	351	00351_cooker	13	1	17	0.19995334625491523
16.704	0.09997218537318986	16704	16	image	16018	1602	01602_wax_paper	13	1	18	0.1999176537465246
16.905	0.09996660000251723	16905	65	image	6573	658	00658_handprint	13	1	19	0.19995203162761754
17.104	0.09996747074910672	17104	11	image	11250	1125	01125_racket	13	1	20	0.1999211537440715
19.687	0.09997831224973197	19687	11	image	11040	1104	01104_pudding	13	2	1	0.0
19.887	0.09996917074749945	19887	15	image	15681	1569	01569_vest	13	2	2	0.19996257312959642
20.086	0.09996989999854122	20086	60	image	6075	608	00608_gong	13	2	3	0.19991449523877236
20.287	0.09996338537166594	20287	46	image	4669	467	00467_duster	13	2	4	0.19995246088365093
20.487	0.09997730000031879	20487	50	image	501	51	00051_badger	13	2	5	0.1999299000017345
20.686	0.0999692707482609	20686	15	image	15926	1593	01593_water_bottle	13	2	6	0.19992258299316745
20.887	0.09996648537344299	20887	16	image	1618	162	00162_box	13	2	7	0.19994774625592981
21.087	0.09997035850028624	21087	13	image	13948	1395	01395_strap	13	2	8	0.19993428537418367
21.286	0.09998631462804042	21286	75	image	7572	758	00758_jumpsuit	13	2	9	0.19991472448964487
21.487	0.09997435612240224	21487	14	image	1480	148	00148_bookmark	13	2	10	0.19995290476435912
21.686	0.09996918537217425	21686	58	image	5855	586	00586_gear	13	2	11	0.19992513911711285
21.886	0.09996675612273975	21886	15	image	15020	1502	01502_tostada	13	2	12	0.19995026088145096
22.086	0.09997484149425873	22086	11	image	11312	1132	01132_rain_gauge	13	2	13	0.199915753742971
22.286	0.09996772924932884	22286	11	image	11129	1113	01113_puppet	13	2	14	0.1999423316301545
22.486	0.09999020000032033	22486	14	image	14777	1478	01478_tile	13	2	15	0.19991475374627043
22.686	0.09995875612366945	22686	50	image	5049	505	00505_ferret	13	2	16	0.1999653608800145
22.886	0.09997787074826192	22886	11	image	11302	1131	01131_railing	13	2	17	0.1999107098672539
23.086	0.09996877075172961	23086	23	image	2300	230	00230_canister	13	2	18	0.19994927550578723
23.285	0.09997307074809214	23285	13	image	13208	1321	01321_sock	13	2	19	0.19991423911778838
23.486	0.09996964149468113	23486	83	image	8336	834	00834_log	13	2	20	0.1999628755111189
26.035	0.09997494149865815	26035	68	image	68	7	00007_air_pump	13	3	1	0.0
26.235	0.09997248537183623	26235	76	image	7662	767	00767_key	13	3	2	0.19995128775553894
26.434	0.09996681462143897	26434	12	image	12382	1239	01239_seatbelt	13	3	3	0.1999204244930297
26.635	0.09997698537699762	26635	11	image	11821	1183	01183_rose	13	3	4	0.1999432901320688
26.834	0.09997154625671101	26834	11	image	11950	1195	01195_salad	13	3	5	0.19992052449015318
27.035	0.0999722561246017	27035	78	image	7884	789	00789_lantern	13	3	6	0.19994570476046647
27.234	0.09998321462626336	27234	55	image	5576	558	00558_forklift	13	3	7	0.19991819524148013
27.435	0.09996117074842914	27435	13	image	13591	1360	01360_squirt_gun	13	3	8	0.19995510475928313
27.634	0.0999763853760669	27634	90	image	90	9	00009_airboat	13	3	9	0.19991649523944943
