onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
11.915	0.0999883327531279	11915	14	image	14337	1434	01434_tack	13	1	1	n/a
12.115	0.09996697310270974	12115	78	image	7806	781	00781_koala	13	1	2	0.1999611268947774
12.314	0.09996612689792528	12314	15	image	15975	1598	01598_watering_can	13	1	3	0.19992893861490302
12.515	0.09998450000057346	12515	20	image	2018	202	00202_butterfly	13	1	4	0.19993133448951994
12.715	0.09995449999769335	12715	11	image	11131	1114	01114_puppy	13	1	5	0.1999463403444679
12.914	0.09996044034414808	12914	12	image	12767	1277	01277_shuffleboard	13	1	6	0.19992303861727123
13.115	0.09995433861695346	13115	16	image	16265	1627	01627_wine_cooler	13	1	7	0.19994284793210682
13.314	0.09996062689606333	13314	12	image	12847	1285	01285_sink	13	1	8	0.19992245206594816
13.514	0.09995494034592411	13514	29	image	290	29	00029_apple	13	1	9	0.19995433448639233
13.714	0.0999743268948805	13714	32	image	3266	327	00327_cockatoo	13	1	10	0.19990677896203124
13.914	0.09997261344688013	13914	55	image	5567	557	00557_footrest	13	1	11	0.1999548613857769
14.114	0.09996881345068687	14114	14	image	14769	1477	01477_tiger	13	1	12	0.19991215206027846
14.314	0.09997694034973392	14314	12	image	12866	1287	01287_skeleton	13	1	13	0.19994964793659165
14.514	0.09996437310473993	14514	12	image	1223	123	00123_blazer	13	1	14	0.1999203655141173
14.714	0.09998064034880372	14714	29	image	2912	292	00292_chinchilla	13	1	15	0.1999414941383293
14.914	0.09996931344721816	14914	83	image	8399	840	00840_lumber	13	1	16	0.1999298058617569
15.113	0.0999747865498648	15113	38	image	3808	381	00381_crate	13	1	17	0.19993059999978868
15.314	0.09996581344967126	15314	87	image	8743	875	00875_measuring_cup	13	1	18	0.19995082103923778
15.513	0.09997734034550376	15513	13	image	13605	1361	01361_stained_glass	13	1	19	0.1999201655125944
15.714	0.09996332689843257	15714	51	image	5175	518	00518_fire_hydrant	13	1	20	0.19995964793633902
18.546	0.09996837309881812	18546	10	image	10878	1088	01088_poster	13	2	1	0.0
18.746	0.09997300000031828	18746	13	image	13162	1317	01317_snowplow	13	2	2	0.19994653448520694
18.946	0.09996992689411854	18946	90	image	9009	901	00901_mongoose	13	2	3	0.1999267117207637
19.146	0.0999516117190069	19146	40	image	402	41	00041_asparagus	13	2	4	0.1999401882821985
19.345	0.09997523275160347	19345	15	image	15089	1509	01509_tractor	13	2	5	0.1999274117188179
19.546	0.09997180000209482	19546	96	image	9647	965	00965_owl	13	2	6	0.19993838827940635
19.745	0.099986913450266	19745	54	image	5443	545	00545_flute	13	2	7	0.19991552516512456
19.946	0.0999579134513624	19946	10	image	10227	1023	01023_perfume	13	2	8	0.19995946138442378
20.146	0.09997071345060249	20146	14	image	14645	1465	01465_test_tube	13	2	9	0.19993109999995795
20.345	0.0999679403466871	20345	62	image	6259	626	00626_grille	13	2	10	0.19993028482349473
20.545	0.09997055379790254	20545	14	image	14339	1434	01434_tack	13	2	11	0.19993728827830637
20.745	0.09997694034245797	20745	54	image	548	55	00055_baklava	13	2	12	0.19992005206950125
20.945	0.09995741344755515	20945	11	image	11479	1148	01148_record	13	2	13	0.19995616138112382
21.145	0.09998414034635061	21145	68	image	6861	687	00687_hippopotamus	13	2	14	0.1999099386157468
21.345	0.09996541344662546	21345	88	image	8844	885	00885_microphone	13	2	15	0.19995047483462258
21.545	0.09996501344721764	21545	12	image	12837	1284	01284_sim_card	13	2	16	0.19993831344982027
21.745	0.09996574034448713	21745	12	image	12131	1214	01214_scaffolding	13	2	17	0.19992011171780177
21.945	0.0999785731000884	21945	21	image	2173	218	00218_camera1	13	2	18	0.19994568828042247
22.144	0.0999780268939503	22144	85	image	8541	855	00855_mandolin	13	2	19	0.19991731171830907
22.345	0.09997098655367154	22345	15	image	1570	157	00157_bow3	13	2	20	0.19995577483132365
25.51	0.09998294620527304	25510	50	image	5020	502	00502_fence	13	3	1	0.0
25.711	0.0999617865527398	25711	13	image	13729	1373	01373_steak	13	3	2	0.19996330759022385
25.91	0.09997698655206477	25910	57	image	5786	579	00579_gas_mask	13	3	3	0.19992508655195707
26.11	0.09998040000209585	26110	63	image	6317	632	00632_guillotine	13	3	4	0.19992003861261765
26.31	0.09999625379350618	26310	10	image	10263	1027	01027_petal	13	3	5	0.19995156138611492
