onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
12.287	0.09996469999896362	12287	74	image	7467	747	00747_jet	1	1	1	n/a
12.487	0.09997020000082557	12487	92	image	928	93	00093_beanbag	1	1	2	0.19993920155684464
12.687	0.09996509999837144	12687	17	image	1764	177	00177_brick	1	1	3	0.1999465854933078
12.886	0.09996924352890346	12886	15	image	15050	1505	01505_touchpad	1	1	4	0.1999217549127934
13.088	0.09997038549045101	13088	34	image	3445	345	00345_compost	1	1	5	0.1999338741043175
13.286	0.09996791450612363	13286	12	image	12943	1295	01295_skull	1	1	6	0.1999420709835249
13.486	0.09996962901641382	13486	10	image	10883	1089	01089_pot	1	1	7	0.19992844040461932
13.686	0.09995452901421231	13686	34	image	341	35	00035_arm	1	1	8	0.19994567410321906
13.886	0.09996569999930216	13886	36	image	3649	365	00365_cornmeal	1	1	9	0.1999288000006345
14.086	0.09997234353068052	14086	24	image	2407	241	00241_caramel	1	1	10	0.19992444040326518
14.286	0.09995292901658104	14286	10	image	10421	1043	01043_pincushion	1	1	11	0.19995435959572205
14.485	0.09997055803614785	14485	15	image	15131	1514	01514_train_set	1	1	12	0.19991672589821974
14.686	0.09996958549163537	14686	38	image	3869	387	00387_cross	1	1	13	0.19994478860826348
14.886	0.09997817098337691	14886	37	image	3745	375	00375_cow	1	1	14	0.19992601450940128
15.085	0.09998202901988407	15085	15	image	15162	1517	01517_trapdoor	1	1	15	0.19992191138953785
15.286	0.09996184352348791	15286	10	image	10903	1091	01091_potholder	1	1	16	0.19995067410127376
15.485	0.09996033057541354	15485	13	image	13528	1353	01353_sprinkler	1	1	17	0.19993050983248395
15.686	0.09997219999786466	15686	97	image	9746	975	00975_palm_tree	1	1	18	0.1999362901697168
15.885	0.09997341606504051	15885	11	image	11746	1175	01175_roller_coaster	1	1	19	0.19992082589669735
16.085	0.09997959999964223	16085	14	image	14095	1410	01410_sunglasses	1	1	20	0.19994548860995565
18.568	0.09996965647951583	18568	14	image	14864	1487	01487_toga	1	2	1	0.0
18.768	0.09997479999947245	18768	26	image	2610	261	00261_centerpiece	1	2	2	0.19995018705230905
18.967	0.09997542901692213	18967	15	image	15814	1582	01582_walker2	1	2	3	0.19992504040783388
19.168	0.09997591450519394	19168	35	image	3536	354	00354_cooler	1	2	4	0.1999449595932674
19.367	0.09996815803606296	19367	65	image	6545	655	00655_handkerchief	1	2	5	0.19991604040478705
19.568	0.09995772901311284	19568	74	image	7458	746	00746_jersey	1	2	6	0.19996147410347476
19.767	0.09997962901979918	19767	16	image	1624	163	00163_boxer_shorts	1	2	7	0.19990502589644166
19.968	0.09995619999972405	19968	74	image	7409	741	00741_jam	1	2	8	0.19996020311737084
20.167	0.0999625999975251	20167	66	image	6669	667	00667_hatchet	1	2	9	0.19993180000165012
20.367	0.09997362902140594	20367	31	image	310	31	00031_applesauce	1	2	10	0.19991609688077006
20.567	0.09996260000116308	20567	48	image	4875	488	00488_eraser	1	2	11	0.1999559886098723
20.767	0.09997584352822741	20767	10	image	10270	1027	01027_petal	1	2	12	0.19991721139012952
20.967	0.09996152901658206	20967	14	image	14643	1465	01465_test_tube	1	2	13	0.19994888861037907
21.167	0.09997815647511743	21167	11	image	11490	1149	01149_record_player	1	2	14	0.19992952901520766
21.366	0.09997232901878306	21366	12	image	1270	127	00127_blinder	1	2	15	0.1999168823749642
21.567	0.09995510000226204	21567	44	image	4421	443	00443_door	1	2	16	0.19995958860818064
21.766	0.09997255803682492	21766	13	image	13565	1357	01357_squeegee	1	2	17	0.19990971139122848
21.966	0.09997532901979866	21966	11	image	11194	1120	01120_rabbit	1	2	18	0.19993321450965595
22.167	0.09996011450857623	22167	71	image	7198	720	00720_ice	1	2	19	0.19996677410017583
22.366	0.0999824145110324	22366	58	image	5890	589	00589_gem	1	2	20	0.1999014258981333
24.699	0.09998724196702824	24699	15	image	15672	1568	01568_vent	1	3	1	0.0
24.899	0.09996978549315827	24899	13	image	13466	1347	01347_splinter	1	3	2	0.19994311294794898
25.099	0.09997214352551964	25099	13	image	13325	1333	01333_space_shuttle	1	3	3	0.19994607254193397
25.299	0.09996758549459628	25299	13	image	13012	1302	01302_slot	1	3	4	0.19994320155819878
25.498	0.09996815803606296	25498	14	image	14808	1481	01481_tiramisu	1	3	5	0.1999129258983885
25.699	0.09997363057482289	25699	11	image	11794	1180	01180_root	1	3	6	0.19993822901960812
25.898	0.09998698549316032	25898	57	image	5769	577	00577_gargoyle	1	3	7	0.19992358548915945
26.099	0.0999603580312396	26099	84	image	8431	844	00844_machete	1	3	8	0.19995684508467093
26.298	0.09997581450807047	26298	55	image	5595	560	00560_fountain_pen	1	3	9	0.1999185113927524
26.499	0.0999615000000631	26499	15	image	15922	1593	01593_water_bottle	1	3	10	0.1999492886097869
26.699	0.09995944352340302	26699	14	image	14402	1441	01441_tambourine	1	3	11	0.19994219999716734
26.898	0.09996980000141775	26898	15	image	15311	1532	01532_trowel	1	3	12	0.19991405491600744
27.098	0.09996282901556697	27098	69	image	6914	692	00692_holster	1	3	13	0.19994437410059618
27.298	0.09998573057600879	27298	67	image	6780	678	00678_hearse	1	3	14	0.19992764040944166
27.498	0.09997335803200258	27498	51	image	5168	517	00517_fire_alarm	1	3	15	0.19992635647577117
27.698	0.09994942901539616	27698	13	image	13462	1347	01347_splinter	1	3	16	0.19996108860868844
27.898	0.09997472901886795	27898	49	image	4978	498	00498_fan	1	3	17	0.19990702589711873
28.098	0.09997888549332856	28098	11	image	11321	1133	01133_raincoat	1	3	18	0.1999477886092791
28.298	0.09995847254322143	28298	23	image	2330	233	00233_canoe	1	3	19	0.19993309688288718
28.498	0.09996781450900016	28498	15	image	15383	1539	01539_tumbleweed	1	3	20	0.1999453886091942
31.08	0.09998285647816374	31080	31	image	3126	313	00313_clipper1	1	4	1	0.0
31.28	0.0999757854915515	31280	10	image	10875	1088	01088_poster	1	4	2	0.1999494160663744
31.48	0.09998158549205982	31480	91	image	9127	913	00913_mousetrap	1	4	3	0.19991382589796558
31.68	0.0999763435247587	31680	12	image	12948	1295	01295_skull	1	4	4	0.1999540595934377
31.88	0.09996364352991804	31880	11	image	11941	1195	01195_salad	1	4	5	0.19992192589779734
32.08	0.09996580000006361	32080	13	image	1377	138	00138_board_game	1	4	6	0.19994998861147906
32.28	0.09997042901886743	32280	13	image	13712	1372	01372_statue	1	4	7	0.1999254258989822
32.48	0.09996749999845633	32480	12	image	12403	1241	01241_seismograph	1	4	8	0.19994597410186543
32.679	0.09997892901810701	32679	11	image	11756	1176	01176_rollerblade	1	4	9	0.1999138113897061
32.88	0.09997533057321562	32880	12	image	12318	1232	01232_screwdriver	1	4	10	0.1999425435278681
