onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
13.495	0.09218669999972917	13495	15	image	15924	1593	01593_water_bottle	1	1	1	n/a
13.688	0.09268150000207243	13688	13	image	13044	1305	01305_slug	1	1	2	0.19254219999857014
13.879	0.09246160000111558	13879	96	image	9622	963	00963_oven	1	1	3	0.1920767000010528
14.071	0.09202860000004875	14071	33	image	3392	340	00340_column	1	1	4	0.19205299999885028
14.399	0.0920717999979388	14399	81	image	8104	811	00811_leotard	1	1	5	0.326982800001133
14.591	0.09249229999841191	14591	31	image	3187	319	00319_clothesline	1	1	6	0.19291449999946053
14.783	0.0926748999991105	14783	52	image	5205	521	00521_fireplace	1	1	7	0.1925496000003477
14.977	0.09258580000096117	14977	45	image	4532	454	00454_dresser	1	1	8	0.19283309999809717
15.169	0.09205880000081379	15169	35	image	3583	359	00359_cork	1	1	9	0.19262870000238763
15.361	0.09347150000030524	15361	61	image	618	62	00062_bandage	1	1	10	0.19230179999794927
15.554	0.09243539999806671	15554	33	image	333	34	00034_arch	1	1	11	0.19260570000187727
15.747	0.09259899999960908	15747	16	image	1661	167	00167_bracelet1	1	1	12	0.19262610000077984
15.938	0.09244219999891357	15938	23	image	2362	237	00237_cape	1	1	13	0.1920341000004555
16.131	0.09417130000292673	16131	92	image	9223	923	00923_mushroom	1	1	14	0.19268719999672612
16.323	0.09249429999908898	16323	45	image	4505	451	00451_drain	1	1	15	0.1922273000018322
16.516	0.09305069999754778	16516	40	image	4021	403	00403_curling_iron	1	1	16	0.1926104000012856
16.709	0.09204030000182684	16709	77	image	7714	772	00772_kite	1	1	17	0.19270249999681255
16.901	0.09246619999976247	16901	25	image	256	26	00026_antenna	1	1	18	0.19202140000197687
17.093	0.09221429999888642	17093	38	image	3834	384	00384_cream	1	1	19	0.19253780000144616
17.286	0.0925734000011289	17286	35	image	3529	353	00353_cookie_sheet	1	1	20	0.19264149999798974
19.492	0.09259990000282414	19492	94	image	9466	947	00947_nutcracker	1	2	1	0.0
19.685	0.09262790000138921	19685	14	image	1433	144	00144_bone	1	2	2	0.192513300000428
19.877	0.09253490000264719	19877	14	image	14982	1499	01499_torso	1	2	3	0.19258819999959087
20.07	0.09246510000230046	20070	88	image	8877	888	00888_milk	1	2	4	0.19260980000035488
20.262	0.09251339999900665	20262	11	image	11517	1152	01152_refrigerator	1	2	5	0.1924484000010125
20.455	0.09346490000098129	20455	15	image	15546	1555	01555_undershirt	1	2	6	0.19252829999823007
20.647	0.09336880000046222	20647	14	image	14295	1430	01430_syrup	1	2	7	0.19219280000106664
20.84	0.09252079999714624	20840	63	image	6340	634	00634_guitar	1	2	8	0.1931036000023596
21.033	0.09361030000218307	21033	20	image	2054	206	00206_cabinet	1	2	9	0.1926194999978179
21.226	0.09259060000113095	21226	90	image	9021	903	00903_moose	1	2	10	0.19283200000063516
21.418	0.09256599999935133	21418	92	image	921	93	00093_beanbag	1	2	11	0.19248220000008587
21.61	0.09251469999799156	21610	14	image	14431	1444	01444_tape	1	2	12	0.19212580000021262
21.803	0.09270660000038333	21803	13	image	13953	1396	01396_straw1	1	2	13	0.19239839999863761
21.996	0.0936269000012544	21996	15	image	15494	1550	01550_tweezers	1	2	14	0.1927042999996047
22.188	0.09259060000113095	22188	13	image	13509	1351	01351_spring_roll	1	2	15	0.1925732000017888
22.381	0.09348580000005313	22381	48	image	4887	489	00489_exerciser	1	2	16	0.19260450000001583
22.573	0.09226080000007642	22573	11	image	11597	1160	01160_rice	1	2	17	0.19297540000115987
22.766	0.09341670000139857	22766	48	image	4812	482	00482_elbow	1	2	18	0.19251709999662125
22.959	0.09245569999984582	22959	70	image	7059	706	00706_hot-air_balloon	1	2	19	0.19255300000077114
23.152	0.09271619999708491	23152	15	image	15665	1567	01567_vending_machine	1	2	20	0.19276300000274205
25.414	0.09231250000084401	25414	12	image	12438	1244	01244_sewing_kit	1	3	1	0.0
25.607	0.09195639999961713	25607	14	image	14417	1442	01442_tank1	1	3	2	0.19269350000104168
25.799	0.09254920000239508	25799	15	image	15091	1510	01510_traffic_light	1	3	3	0.19266769999740063
25.991	0.09256810000078985	25991	14	image	14089	1409	01409_sunflower	1	3	4	0.1923053999998956
26.184	0.09256409999943571	26184	13	image	13234	1324	01324_sofa_bed	1	3	5	0.1924088000014308
26.377	0.09255539999867324	26377	14	image	1403	141	00141_bologna	1	3	6	0.19266609999976936
26.569	0.0920475000020815	26569	81	image	8175	818	00818_light_switch	1	3	7	0.19256569999924977
26.761	0.0930067000008421	26761	13	image	13476	1348	01348_sponge	1	3	8	0.19233170000006794
26.955	0.09343160000207718	26955	15	image	15580	1558	01558_urinal	1	3	9	0.19338280000010855
27.147	0.09244009999747504	27147	54	image	5470	547	00547_flypaper	1	3	10	0.19208350000189967
27.341	0.09252760000163107	27341	15	image	15294	1530	01530_trophy	1	3	11	0.19348769999851356
27.533	0.09256830000231275	27533	19	image	1929	193	00193_bulletproof_vest	1	3	12	0.19269709999935003
27.726	0.09250450000035926	27726	66	image	6654	666	00666_hatbox	1	3	13	0.19252849999975297
27.918	0.09257509999952163	27918	54	image	54	6	00006_air_mattress	1	3	14	0.19257520000246586
28.111	0.09266090000164695	28111	13	image	13662	1367	01367_staple	1	3	15	0.19242219999796362
28.304	0.09260670000003302	28304	51	image	5141	515	00515_fingerprint	1	3	16	0.19276259999969625
28.496	0.09261960000003455	28496	98	image	9853	986	00986_paper_plate	1	3	17	0.1924079000018537
28.688	0.09258659999977681	28688	82	image	8222	823	00823_lingerie	1	3	18	0.19256709999899613
28.88	0.09263230000215117	28880	14	image	14964	1497	01497_torch	1	3	19	0.19213239999953657
29.073	0.09203799999886542	29073	11	image	11282	1129	01129_raft	1	3	20	0.192640900000697
31.114	0.09254570000121021	31114	16	image	16118	1612	01612_wheelbarrow	1	4	1	0.0
31.307	0.0925786000007065	31307	51	image	5153	516	00516_fire	1	4	2	0.19268530000044848
31.499	0.09257630000138306	31499	10	image	1076	108	00108_belt_buckle	1	4	3	0.19255219999831752
31.692	0.09257440000146744	31692	12	image	1282	129	00129_block	1	4	4	0.19269050000002608
31.884	0.09344249999776366	31884	11	image	11760	1176	01176_rollerblade	1	4	5	0.1921070000025793
32.077	0.09369510000033188	32077	90	image	9039	904	00904_mop	1	4	6	0.19266849999985425
32.27	0.09239879999950062	32270	71	image	7164	717	00717_humvee	1	4	7	0.19314119999762625
32.463	0.09255730000222684	32463	14	image	14334	1434	01434_tack	1	4	8	0.1926437000001897
32.655	0.09252079999714624	32655	14	image	14786	1479	01479_timer	1	4	9	0.19255990000237944
32.848	0.09256060000188882	32848	10	image	10540	1054	01054_pitcher	1	4	10	0.19261269999697106
33.04	0.0925998000020627	33040	12	image	12695	1270	01270_shovel	1	4	11	0.19242160000067088
33.233	0.0926355000010517	33233	34	image	3471	348	00348_confetti	1	4	12	0.1926318000005267
33.425	0.09258319999935338	33425	56	image	5617	562	00562_frame	1	4	13	0.19257250000009662
33.618	0.09249550000095041	33618	17	image	175	18	00018_amber	1	4	14	0.19259389999933774
33.81	0.09282539999912842	33810	11	image	11540	1154	01154_remote_control	1	4	15	0.19245880000016768
34.004	0.09248329999900307	34004	15	image	15969	1597	01597_water_heater	1	4	16	0.19291340000199853
34.196	0.09242629999789642	34196	13	image	13974	1398	01398_streetlight	1	4	17	0.1925496000003477
34.389	0.09259179999935441	34389	52	image	5264	527	00527_fishbowl	1	4	18	0.19261349999942468
34.581	0.09246910000001662	34581	10	image	10586	1059	01059_plaster_cast	1	4	19	0.19251900000017486
34.774	0.09262739999758196	34774	86	image	8604	861	00861_maple_syrup	1	4	20	0.1925188999994134
37.74	0.09360490000108257	37740	37	image	37	4	00004_acorn	1	5	1	0.0
37.933	0.09221850000176346	37933	13	image	13124	1313	01313_snowball	1	5	2	0.19269100000019534
38.125	0.09370660000058706	38125	34	image	3410	341	00341_comb	1	5	3	0.1924369000007573
38.319	0.09243509999942034	38319	91	image	9148	915	00915_mouth	1	5	4	0.19366699999955017
38.511	0.09244120000221301	38511	14	image	1455	146	00146_bonsai	1	5	5	0.1926144999997632
38.704	0.09251080000103684	38704	14	image	14456	1446	01446_tapestry	1	5	6	0.19262700000035693
38.896	0.09239589999924647	38896	48	image	487	49	00049_bacon	1	5	7	0.1925671000026341
39.089	0.09238960000220686	39089	13	image	13141	1315	01315_snowman	1	5	8	0.1926389999971434
39.282	0.09256710000045132	39282	16	image	16079	1608	01608_weed	1	5	9	0.19262040000103298
39.474	0.0931797999983246	39474	15	image	15213	1522	01522_tree_trunk	1	5	10	0.19257830000060494
39.668	0.09332170000197948	39668	86	image	86	9	00009_airboat	1	5	11	0.1939143999989028
39.86	0.09237469999789027	39860	45	image	4595	460	00460_duckling	1	5	12	0.19229900000209454
40.053	0.09342719999767723	40053	24	image	244	25	00025_anteater	1	5	13	0.19258300000001327
40.245	0.09244530000069062	40245	14	image	14297	1430	01430_syrup	1	5	14	0.19243949999872711
40.438	0.0933986999989429	40438	81	image	8121	813	00813_license_plate	1	5	15	0.1926199000008637
40.631	0.09250279999832856	40631	14	image	14166	1417	01417_sweater	1	5	16	0.1926659999990079
40.824	0.0942373999969277	40824	16	image	1686	169	00169_bracket	1	5	17	0.192571700001281
41.016	0.09259780000138562	41016	28	image	2860	286	00286_chickpea	1	5	18	0.19279159999859985
41.209	0.09244119999857503	41209	15	image	15818	1582	01582_walker2	1	5	19	0.19262760000128765
41.402	0.09258310000222991	41402	13	image	13227	1323	01323_soda_fountain	1	5	20	0.19263339999815798
43.682	0.09248349999688799	43682	14	image	1451	146	00146_bonsai	1	6	1	0.0
43.875	0.09372309999889694	43875	13	image	13791	1380	01380_stick	1	6	2	0.19265019999875221
44.067	0.09225779999906081	44067	11	image	11287	1129	01129_raft	1	6	3	0.192737199999101
44.26	0.0925511000023107	44260	75	image	7527	753	00753_jug	1	6	4	0.1925441999992472
44.452	0.09250170000086655	44452	55	image	5550	555	00555_footbath	1	6	5	0.19250749999991967
44.645	0.09254489999875659	44645	11	image	11823	1183	01183_rose	1	6	6	0.19251770000118995
44.837	0.09255740000298829	44837	11	image	115	12	00012_alligator	1	6	7	0.19249249999847962
45.03	0.09262040000248817	45030	12	image	12606	1261	01261_shoe	1	6	8	0.19259640000018408
45.222	0.09314760000052047	45222	36	image	3674	368	00368_corset	1	6	9	0.19262420000086422
45.416	0.09258980000231531	45416	14	image	1410	141	00141_bologna	1	6	10	0.19341659999918193
45.608	0.09299670000109472	45608	13	image	13961	1397	01397_straw2	1	6	11	0.19207939999978407
45.801	0.0925954999984242	45801	53	image	5390	539	00539_flip_flop	1	6	12	0.19303340000260505
45.993	0.09258060000138357	45993	15	image	1532	154	00154_bouquet	1	6	13	0.19240119999813032
46.186	0.09258430000045337	46186	72	image	7254	726	00726_icicle	1	6	14	0.19261879999976372
46.378	0.09217360000184271	46378	65	image	6515	652	00652_hamster	1	6	15	0.19251749999966705
46.571	0.09278479999920819	46571	255	target	n/a	n/a	n/a	1	6	16	0.19267340000078548
46.763	0.0925016000001051	46763	15	image	15631	1564	01564_vegetable	1	6	17	0.1921382000000449
46.956	0.09321540000019013	46956	11	image	11827	1183	01183_rose	1	6	18	0.19264599999951315
47.149	0.0923198999989836	47149	46	image	4698	470	00470_ear	1	6	19	0.19305680000252323
47.342	0.09254369999689516	47342	54	image	5407	541	00541_float	1	6	20	0.1926260000000184
49.322	0.09299190000092494	49322	32	image	3253	326	00326_coat_rack	1	7	1	0.0
49.515	0.0925820999982534	49515	42	image	4212	422	00422_diaper	1	7	2	0.19305690000328468
49.708	0.092443400000775	49708	93	image	9323	933	00933_navel	1	7	3	0.19257379999908153
49.9	0.09257570000045234	49900	45	image	4599	460	00460_duckling	1	7	4	0.1923678999992262
50.093	0.09259069999825442	50093	32	image	3212	322	00322_clove	1	7	5	0.1926476000007824
50.286	0.0925887999983388	50286	12	image	12942	1295	01295_skull	1	7	6	0.19337420000010752
