onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
20.372	0.09998674019516329	20372	60	image	6052	606	00606_goldfish	13	1	1	n/a
20.572	0.0999813999987964	20572	97	image	9725	973	00973_palette	13	1	2	0.19995273588210694
20.771	0.09997543588360713	20771	93	image	9309	931	00931_napkin	13	1	3	0.19992786842885835
20.972	0.09996882392260886	20972	23	image	2321	233	00233_canoe	13	1	4	0.19995161960832775
21.172	0.0999663119619072	21172	15	image	15269	1527	01527_tripod	13	1	5	0.19992581196129322
21.371	0.09997663588183059	21371	11	image	11116	1112	01112_punching_bag	13	1	6	0.19992358039235114
21.572	0.09997078803826298	21572	22	image	2295	230	00230_canister	13	1	7	0.1999425435315061
21.771	0.09996510000019043	21771	23	image	232	24	00024_ant	13	1	8	0.19993176842945104
21.971	0.09996522392248153	21971	65	image	6588	659	00659_hanger	13	1	9	0.19994510764809093
22.171	0.0999802239221026	22171	32	image	3269	327	00327_cockatoo	13	1	10	0.19991228038998088
22.371	0.09996730000057141	22371	66	image	6613	662	00662_harness	13	1	11	0.19995983157059527
22.571	0.09995874784181069	22571	10	image	10311	1032	01032_photograph	13	1	12	0.19991975646917126
22.771	0.09996443588170223	22771	86	image	8630	863	00863_margarita	13	1	13	0.19994694353044906
22.971	0.09997972392011434	22971	15	image	15286	1529	01529_trombone	13	1	14	0.19990609235355805
23.171	0.09997909999947296	23171	68	image	6878	688	00688_hobbyhorse	13	1	15	0.19995251960790483
23.371	0.0999762000010378	23371	40	image	4096	410	00410_dandelion	13	1	16	0.19992316842945002
23.571	0.09996907607819594	23571	15	image	15237	1524	01524_tricycle	13	1	17	0.19995524353180372
23.77	0.09997971196025901	23770	15	image	15018	1502	01502_tostada	13	1	18	0.19991065646900097
23.971	0.09996049999972456	23971	56	image	5691	570	00570_fur_coat	13	1	19	0.19995833157008747
24.171	0.09995553254884726	24171	43	image	4391	440	00440_domino	13	1	20	0.19992042392004805
26.919	0.09997875215594831	26919	11	image	11325	1133	01133_raincoat	13	2	1	0.0
27.12	0.09994552823445702	27120	68	image	6893	690	00690_hoe	13	2	2	0.19997055549174547
27.319	0.09996551195945358	27319	39	image	39	4	00004_acorn	13	2	3	0.19989900862674403
27.52	0.09996112392036594	27520	54	image	544	55	00055_baklava	13	2	4	0.1999478196084965
27.719	0.09997321195987752	27719	82	image	8245	825	00825_lip_balm	13	2	5	0.19992786843067734
27.92	0.09995974784396822	27920	95	image	9573	958	00958_origami	13	2	6	0.19994933156885963
28.119	0.0999738000009529	28119	74	image	7430	743	00743_javelin	13	2	7	0.19990866842999822
28.319	0.0999669000011636	28319	12	image	12662	1267	01267_shortbread	13	2	8	0.1999554315698333
28.519	0.09997130000010657	28519	52	image	5233	524	00524_fireworks	13	2	9	0.19992306843050756
28.719	0.09997060000023339	28719	22	image	226	23	00023_anklet	13	2	10	0.1999420196079882
28.919	0.09998358803932206	28919	13	image	13409	1341	01341_spear	13	2	11	0.1999135923524591
29.119	0.09996428804151947	29119	14	image	14019	1402	01402_stuffing	13	2	12	0.19995954352998524
29.319	0.09997241195924289	29319	72	image	7233	724	00724_icepick	13	2	13	0.19990715647145407
29.519	0.0999763119580166	29519	35	image	3563	357	00357_coral	13	2	14	0.1999502315702557
29.719	0.09998121196076681	29719	44	image	4414	442	00442_donut	13	2	15	0.19992066842860368
29.919	0.09996472392049327	29919	15	image	15511	1552	01552_typewriter	13	2	16	0.1999517196090892
30.118	0.09997389999989537	30118	41	image	4148	415	00415_defibrillator	13	2	17	0.19991488039158867
30.319	0.09996073588081344	30319	76	image	7672	768	00768_keyboard	13	2	18	0.1999558196093858
30.519	0.09996502392095863	30519	73	image	7341	735	00735_ironing_board	13	2	19	0.19993761196019477
30.718	0.09997041196038481	30718	30	image	3056	306	00306_cilantro	13	2	20	0.1999224564697215
33.651	0.09997746411681874	33651	12	image	12924	1293	01293_skin	13	3	1	0.0
33.851	0.09995729999900504	33851	13	image	13038	1304	01304_sloth	13	3	2	0.19996119568713766
34.05	0.09996232392222737	34050	13	image	13249	1325	01325_solar_panel	13	3	3	0.19992143254785333
34.251	0.09996361196135695	34251	11	image	11781	1179	01179_roof_rack	13	3	4	0.19994854352989933
34.45	0.0999810119610629	34450	87	image	8730	873	00873_matchbox	13	3	5	0.19990776843042113
34.651	0.0999744999990071	34651	71	image	7102	711	00711_hotplate	13	3	6	0.199952443532311
34.85	0.0999749000002339	34850	15	image	15100	1510	01510_traffic_light	13	3	7	0.19991675646815565
35.051	0.09996091196262569	35051	47	image	4797	480	00480_eggplant	13	3	8	0.1999565315691143
35.25	0.09997361196292331	35250	23	image	2330	233	00233_canoe	13	3	9	0.19991176842995628
35.45	0.09996569999930216	35450	13	image	13607	1361	01361_stained_glass	13	3	10	0.19995963157089136
35.65	0.0999735837267508	35650	68	image	6820	682	00682_helicopter	13	3	11	0.19990895646878926
35.85	0.0999738000009529	35850	54	image	5483	549	00549_foam	13	3	12	0.1999348999997892
36.05	0.09997017176465306	36050	12	image	12179	1218	01218_scarecrow	13	3	13	0.19994858372774615
36.25	0.09997887607823941	36250	27	image	278	28	00028_appetizer	13	3	14	0.19993207176412398
36.45	0.09996471195881895	36450	10	image	10600	1060	01060_plastic_film	13	3	15	0.19994490000135556
36.65	0.09998132392138359	36650	46	image	4676	468	00468_dustpan	13	3	16	0.19991025646777416
36.85	0.09995172392154927	36850	13	image	13754	1376	01376_stem	13	3	17	0.1999595315701299
37.049	0.09996349999892118	37049	16	image	16348	1635	01635_wooden_leg	13	3	18	0.19991356843092944
37.25	0.09996788803982781	37250	11	image	11359	1136	01136_ram	13	3	19	0.1999415674508782
37.449	0.0999756119617814	37449	75	image	7539	754	00754_juice	13	3	20	0.19992482058660244
40.548	0.0999746521574707	40548	96	image	9671	968	00968_paddle	13	4	1	0.0
40.749	0.09996559999854071	40749	10	image	10255	1026	01026_pet_food	13	4	2	0.19994660764859873
