onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
45.537	0.09998594350690837	45537	47	image	4700	470	00470_ear	13	1	1	n/a
45.737	0.09997085762915958	45737	11	image	11413	1142	01142_ravioli	13	1	2	0.19994624350692902
45.937	0.0999800282461365	45937	54	image	5473	548	00548_flyswatter	13	1	3	0.19993997061465052
46.137	0.09996128587590647	46137	14	image	14255	1426	01426_swizzle_stick	13	1	4	0.19994235649392067
46.336	0.09997221412413637	46336	13	image	13937	1394	01394_strainer	13	1	5	0.19991695876706217
46.537	0.09996589999900607	46537	69	image	6960	696	00696_honeypot	13	1	6	0.1999431412332342
46.736	0.09996758587476506	46736	38	image	3879	388	00388_crossbow	13	1	7	0.19992994464519143
46.937	0.09995158701531182	46937	12	image	12013	1202	01202_sandwich	13	1	8	0.19994704123018892
47.136	0.09996322824554227	47136	13	image	13673	1368	01368_staple_gun	13	1	9	0.1999119728916412
47.337	0.09995851412350021	47337	12	image	12532	1254	01254_shelf	13	1	10	0.19995486947846075
47.536	0.0999666999996407	47536	18	image	1804	181	00181_broom	13	1	11	0.1999088587672304
47.736	0.09996274236982572	47736	55	image	551	56	00056_ball	13	1	12	0.19995592710984056
47.936	0.09997638587810798	47936	15	image	15766	1577	01577_wafer	13	1	13	0.19992952824577515
48.136	0.09998090000044613	48136	74	image	7442	745	00745_jellyfish	13	1	14	0.19991434464463964
48.336	0.09996221412257	48336	13	image	13933	1394	01394_strainer	13	1	15	0.19996294123302505
48.536	0.0999743858774309	48536	87	image	871	88	00088_bazooka	13	1	16	0.19991585876778117
48.736	0.09997149999981048	48736	13	image	13412	1342	01342_speedboat	13	1	17	0.1999378694781626
48.936	0.09998508587887045	48936	73	image	7357	736	00736_ivy	13	1	18	0.1999191305203567
49.136	0.09995614464423852	49136	13	image	13405	1341	01341_spear	13	1	19	0.1999487412340386
49.336	0.09996122938355256	49336	11	image	11684	1169	01169_rock	13	1	20	0.1999334446445573
51.951	0.09997848587772751	51951	10	image	1073	108	00108_belt_buckle	13	2	1	0.0
52.152	0.09997337175263965	52152	74	image	7448	745	00745_jellyfish	13	2	2	0.19994985535595333
52.351	0.09997409999959928	52351	57	image	5714	572	00572_fuse	13	2	3	0.19991681639839953
52.552	0.09996020000107819	52552	49	image	4923	493	00493_eye_patch	13	2	4	0.1999544553546002
52.751	0.09996968473751622	52751	15	image	15959	1596	01596_water_fountain	13	2	5	0.19992693052336108
52.952	0.09997052824655839	52952	43	image	4360	436	00436_doll	13	2	6	0.19994436947672511
53.151	0.09997618587476609	53151	63	image	6359	636	00636_gumball	13	2	7	0.19990945876998012
53.351	0.09998038587582414	53351	12	image	1202	121	00121_blackberry	13	2	8	0.19995115535493824
53.551	0.0999676141236705	53551	97	image	9729	973	00973_palette	13	2	9	0.19992741639725864
53.751	0.0999568141232885	53751	76	image	76	8	00008_airbag	13	2	10	0.19995285535514995
53.951	0.09996414123452269	53951	11	image	11786	1179	01179_roof_rack	13	2	11	0.19993838701338973
54.151	0.09997362824651645	54151	12	image	12384	1239	01239_seatbelt	13	2	12	0.19991174350798246
54.351	0.09995534578229126	54351	12	image	12982	1299	01299_slime	13	2	13	0.199945669479348
54.551	0.09997577175454353	54551	15	image	15505	1551	01551_twig	13	2	14	0.19990861525911896
54.751	0.09997885763004888	54751	15	image	15236	1524	01524_tricycle	13	2	15	0.1999523129870795
54.951	0.09996370000044408	54951	10	image	10479	1048	01048_ping-pong_table	13	2	16	0.19993729999987409
55.15	0.0999834858776012	55150	12	image	12349	1235	01235_seafood	13	2	17	0.19991733052120253
55.351	0.09996034237155982	55351	11	image	11882	1189	01189_ruler	13	2	18	0.19995465535430412
55.55	0.09997642710914079	55550	17	image	1794	180	00180_brooch	13	2	19	0.19992583052408008
55.751	0.09995549999985087	55751	49	image	4958	496	00496_eyepiece	13	2	20	0.19994698360096663
58.349	0.09997025763004785	58349	12	image	12737	1274	01274_showerhead	13	3	1	0.0
58.55	0.09996517175386543	58550	84	image	8435	844	00844_machete	13	3	2	0.1999564129855571
58.749	0.09995942824571102	58749	22	image	2264	227	00227_candy_bar	13	3	3	0.19992261639890785
58.95	0.09996824236804969	58950	40	image	4028	403	00403_curling_iron	13	3	4	0.19994136947934749
59.149	0.0999692282457545	59149	92	image	9279	928	00928_nail_clippers	13	3	5	0.19991873052094888
59.349	0.09995282824456808	59349	70	image	7045	705	00705_hose	13	3	6	0.19996096947943443
59.549	0.09998498587629001	59549	59	image	5954	596	00596_glass	13	3	7	0.19990304464408837
59.749	0.09996447061530489	59749	14	image	14264	1427	01427_sword	13	3	8	0.1999613412317558
59.949	0.09996529999989434	59949	19	image	1983	199	00199_burrito	13	3	9	0.19992714237014297
60.149	0.09996312824478082	60149	14	image	14728	1473	01473_thumb	13	3	10	0.19992690227445564
60.349	0.0999753423693619	60349	10	image	10983	1099	01099_prism	13	3	11	0.1999372836016846
60.549	0.0999803000013344	60549	94	image	9428	943	00943_nose	13	3	12	0.1999170446433709
60.749	0.09996318587582209	60749	10	image	10265	1027	01027_petal	13	3	13	0.19995986948015343
60.948	0.09997571412168327	60948	15	image	1557	156	00156_bow2	13	3	14	0.19991111639865267
61.149	0.09996751412472804	61149	12	image	12028	1203	01203_sarcophagus	13	3	15	0.1999517694766837
61.348	0.0999635141233739	61348	34	image	3474	348	00348_confetti	13	3	16	0.19992273052230303
61.549	0.09996331639740674	61549	50	image	5080	508	00508_figurine	13	3	17	0.19994386947837484
61.748	0.09997041412316321	61748	10	image	10163	1017	01017_penlight	13	3	18	0.19992793052188063
61.949	0.09995314236948616	61949	63	image	6358	636	00636_gumball	13	3	19	0.1999490553553187
62.148	0.09996660000069824	62148	11	image	11387	1139	01139_ratchet	13	3	20	0.1999112587673153
64.631	0.09997105763068248	64631	10	image	10895	1090	01090_potato	13	4	1	0.0
64.831	0.09997077175285085	64831	14	image	14826	1483	01483_toast	13	4	2	0.1999418412324303
65.03	0.09997909999947296	65030	12	image	12691	1270	01270_shovel	13	4	3	0.1999184163978498
65.231	0.0999597423706291	65231	36	image	3665	367	00367_corsage	13	4	4	0.19995832710810646
65.43	0.09997378587831918	65430	65	image	6587	659	00659_hanger	13	4	5	0.1999188728914305
65.631	0.0999711858748924	65631	33	image	3335	334	00334_coffee_table	13	4	6	0.19994576948010945
65.83	0.09996931412206322	65830	61	image	6115	612	00612_gramophone	13	4	7	0.19992601639751229
66.031	0.09996805876835424	66031	51	image	5183	519	00519_fire_pit	13	4	8	0.19993866947879724
66.23	0.09997522824596672	66230	80	image	8041	805	00805_leggings	13	4	9	0.19991853052124497
66.431	0.09996348587628745	66431	58	image	5823	583	00583_gauze	13	4	10	0.19995408360227884
