onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
31.051	0.09997739445861953	31051	11	image	11184	1119	01119_quilt	7	1	1	n/a
31.251	0.09996954723101226	31251	10	image	10786	1079	01079_polygraph	7	1	2	0.19994875276825042
31.451	0.09996576042067318	31451	14	image	14098	1410	01410_sunglasses	7	1	3	0.19992328126863868
31.651	0.09998252084551495	31651	11	image	11282	1129	01129_raft	7	1	4	0.1999346187330957
31.85	0.09998121319222264	31850	55	image	5545	555	00555_footbath	7	1	5	0.1999257153038343
32.051	0.09995200000048499	32051	14	image	14967	1497	01497_torch	7	1	6	0.1999586715028272
32.25	0.09998591319344996	32250	36	image	3615	362	00362_corn	7	1	7	0.19990806807436456
32.451	0.09996448680794856	32451	38	image	3869	387	00387_cross	7	1	8	0.1999514319250011
32.65	0.09998031319446454	32650	15	image	15793	1580	01580_wagon	7	1	9	0.19991765488157398
32.851	0.09996483957729652	32851	10	image	10174	1018	01018_pennant	7	1	10	0.19994899234916375
33.05	0.09997884722906747	33050	61	image	6135	614	00614_granola	7	1	11	0.19991984722946654
33.251	0.09996566042173072	33251	73	image	7316	732	00732_inkwell	7	1	12	0.19995981873216806
33.45	0.09996887361376139	33450	87	image	8768	877	00877_meat_grinder	7	1	13	0.1999116680763109
33.65	0.09997934722923674	33650	14	image	14947	1495	01495_toothpaste	7	1	14	0.1999452451163961
33.85	0.09998344722953334	33850	76	image	7679	768	00768_keyboard	7	1	15	0.19991436807504215
34.05	0.09996546042202681	34050	81	image	8109	811	00811_leotard	7	1	16	0.19995704511893564
34.25	0.0999863736142288	34250	68	image	6862	687	00687_hippopotamus	7	1	17	0.1999090680747031
34.45	0.09997546042177419	34450	66	image	661	67	00067_barbed_wire	7	1	18	0.19995671873221
34.65	0.09997226042105467	34650	16	image	1617	162	00162_box	7	1	19	0.19991796807516948
34.85	0.09997443403517536	34850	96	image	9652	966	00966_oyster	7	1	20	0.19994614511779218
37.715	0.09997960765031166	37715	15	image	15092	1510	01510_traffic_light	7	2	1	0.0
37.916	0.09996198680710222	37916	33	image	3336	334	00334_coffee_table	7	2	2	0.19995849234692287
38.115	0.09995978680672124	38115	28	image	2870	287	00287_chihuahua	7	2	3	0.19992275488220912
38.316	0.09997280211064208	38316	41	image	4102	411	00411_dart	7	2	4	0.1999411451179185
38.515	0.09997216042211221	38515	21	image	2185	219	00219_camera2	7	2	5	0.1999204021103651
38.715	0.09997757361452386	38715	67	image	6711	672	00672_headlamp	7	2	6	0.1999349868074205
38.915	0.09998126042046351	38915	34	image	3474	348	00348_confetti	7	2	7	0.19993211319342663
39.115	0.09998274722966016	39115	82	image	8262	827	00827_lipstick	7	2	8	0.19993231319131155
39.315	0.09996857361511502	39315	82	image	8235	824	00824_lion	7	2	9	0.19994557361496845
39.515	0.09997406042202783	39515	72	image	7246	725	00725_iceskate	7	2	10	0.19992631319291831
39.715	0.09997027361532673	39715	95	image	9561	957	00957_organ	7	2	11	0.199943273615645
39.914	0.09996787361706083	39914	11	image	11629	1163	01163_rim	7	2	12	0.19993569999860483
40.114	0.09998127361723164	40114	88	image	8885	889	00889_milkshake	7	2	13	0.19992180000008375
40.314	0.09996498680811783	40314	67	image	6759	676	00676_headset	7	2	14	0.1999433000000863
40.514	0.09997933403610659	40514	76	image	7624	763	00763_kazoo	7	2	15	0.19992216596438084
40.714	0.09997677361570823	40714	13	image	13268	1327	01327_sombrero	7	2	16	0.19993466042069485
40.914	0.09995836042253359	40914	42	image	4278	428	00428_dishwasher	7	2	17	0.19994522638626222
41.114	0.09996773403508996	41114	96	image	9673	968	00968_paddle	7	2	18	0.19992462638583675
41.314	0.09996044722902298	41314	11	image	11010	1101	01101_propeller	7	2	19	0.19994346042221878
41.514	0.09997884722906747	41514	95	image	9592	960	00960_ottoman	7	2	20	0.19992361319236807
44.38	0.09997005488185096	44380	15	image	15179	1518	01518_trashcan	7	3	1	0.0
44.58	0.09998173403619148	44580	14	image	14764	1477	01477_tiger	7	3	2	0.19992892084519553
44.78	0.09995857361718663	44780	72	image	7249	725	00725_iceskate	7	3	3	0.19994933403540927
