onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
11.031	0.09997955816561443	11031	23	image	2379	238	00238_car	1	1	1	n/a
11.231	0.09995468545912445	11231	52	image	5250	525	00525_first-aid_kit	1	1	2	0.19994877270710276
11.431	0.09996182908253104	11431	62	image	6286	629	00629_groundhog	1	1	3	0.19993548545880913
11.63	0.0999710000005507	11630	83	image	8340	834	00834_log	1	1	4	0.19990668366790487
11.831	0.0999761727071018	11831	14	image	1412	142	00142_bolt	1	1	5	0.19994635816601658
12.03	0.0999618255018504	12030	12	image	12824	1283	01283_silverware	1	1	6	0.19993598724886397
12.23	0.09997848724924552	12230	15	image	15383	1539	01539_tumbleweed	1	1	7	0.19993529820931144
12.43	0.09997449999991659	12430	13	image	13570	1357	01357_squeegee	1	1	8	0.19993660179079598
12.629	0.09997571454186982	12629	66	image	6637	664	00664_hash	1	1	9	0.1999185400436545
12.83	0.09998017091675138	12830	11	image	11019	1102	01102_prune	1	1	10	0.19995047449810954
13.029	0.09997282908352645	13029	23	image	2390	239	00239_car_door	1	1	11	0.19992042550165934
13.23	0.09996092729215889	13230	99	image	9937	994	00994_pasta	1	1	12	0.19995147449844808
13.429	0.09997201454098104	13429	10	image	10016	1002	01002_peanut	1	1	13	0.19991544004369644
13.63	0.09996652908375836	13630	42	image	4219	422	00422_diaper	1	1	14	0.19995224541435164
13.829	0.09997052908238402	13829	94	image	9449	945	00945_notepad	1	1	15	0.19992032550271688
14.029	0.0999684145408537	14029	15	image	15588	1559	01559_urn	1	1	16	0.19993412908297614
14.229	0.09995961454114877	14229	86	image	8672	868	00868_mashed_potato	1	1	17	0.19994148545811186
14.429	0.09995462908318586	14429	31	image	3154	316	00316_clock	1	1	18	0.19994765995670605
14.629	0.09996064362439938	14629	11	image	11183	1119	01119_quilt	1	1	19	0.19991782550187054
14.829	0.18329585816536564	14829	13	image	13424	1343	01343_speedometer	1	1	20	0.19993177270771412
17.061	0.09998471454127866	17061	21	image	2152	216	00216_camcorder	1	2	1	0.0
17.262	0.0999602691263135	17262	87	image	874	88	00088_bazooka	1	2	2	0.19995587270750548
17.461	0.09995711454121192	17461	14	image	14892	1490	01490_tomato	1	2	3	0.19992536912650394
17.662	0.09996474183390092	17662	19	image	1987	199	00199_burrito	1	2	4	0.19993885995609162
17.861	0.09997500000008586	17861	15	image	15165	1517	01517_trapdoor	1	2	5	0.19991664004373888
18.061	0.09996267091628397	18061	52	image	5241	525	00525_first-aid_kit	1	2	6	0.19996045995685563
18.261	0.09997145995748724	18261	60	image	607	61	00061_banana_split	1	2	7	0.1999171237102928
18.461	0.09996304362539377	18461	78	image	7864	787	00787_lamppost	1	2	8	0.19994627628966555
18.661	0.09997181454127713	18661	19	image	1984	199	00199_burrito	1	2	9	0.19991374004348472
18.861	0.09996188545846962	18861	19	image	1920	192	00192_bulletin_board	1	2	10	0.19996155995613663
19.061	0.09997282908352645	19061	73	image	738	74	00074_baseball	1	2	11	0.19990634004352614
19.261	0.09995591454207897	19261	42	image	4216	422	00422_diaper	1	2	12	0.19995995995668636
19.461	0.0999697563747759	19461	12	image	12960	1296	01296_skunk	1	2	13	0.19992941454256652
19.66	0.09997202908289182	19660	16	image	16130	1613	01613_whip	1	2	14	0.1999172964178797
19.861	0.09995359999993525	19861	99	image	9983	999	00999_pea	1	2	15	0.19995817449762399
20.06	0.09996280179075256	20060	12	image	12196	1220	01220_school_bus	1	2	16	0.19991914004367572
20.261	0.09996937091545988	20261	82	image	8204	821	00821_lime	1	2	17	0.19994808904084493
20.461	0.09997090000069875	20461	15	image	15930	1593	01593_water_bottle	1	2	18	0.1999247709154588
20.66	0.0999690854587243	20660	32	image	3296	330	00330_cocoon	1	2	19	0.19992215458569262
20.861	0.09997021454273636	20861	80	image	8061	807	00807_lemon	1	2	20	0.19994805995611387
22.776	0.09997254183417681	22776	21	image	2187	219	00219_camera2	1	3	1	0.0
22.977	0.0999701709160945	22977	73	image	7378	738	00738_jacket	1	3	2	0.19995770179139072
23.176	0.09997000179009774	23176	30	image	3032	304	00304_cigarette_butt	1	3	3	0.1999229109596854
23.376	0.09996811454129784	23376	15	image	15803	1581	01581_walker1	1	3	4	0.19994155995664187
23.576	0.09996151454197388	23576	14	image	14997	1500	01500_tortellini	1	3	5	0.19993114004319068
23.776	0.09996620000038092	23776	37	image	3785	379	00379_crane	1	3	6	0.1999438744978761
23.976	0.09997261454100226	23976	13	image	13148	1315	01315_snowman	1	3	7	0.19991632550227223
24.176	0.09998468545836658	24176	16	image	16243	1625	01625_windsock	1	3	8	0.19994307449815096
24.376	0.09998011454172229	24376	61	image	6147	615	00615_grape	1	3	9	0.19992242550142691
24.576	0.09997218545868236	24576	10	image	10415	1042	01042_pinball	1	3	10	0.19995515995651658
24.775	0.09997102908255329	24775	68	image	6843	685	00685_hinge	1	3	11	0.19991774004392937
24.976	0.09995338545832055	24976	10	image	10533	1054	01054_pitcher	1	3	12	0.19995657449817372
25.175	0.09996419999970385	25175	63	image	6381	639	00639_gurney	1	3	13	0.1999105400436747
25.376	0.0999679436254155	25376	91	image	9173	918	00918_muffin	1	3	14	0.1999495308728001
25.575	0.09998329999962152	25575	94	image	9464	947	00947_nutcracker	1	3	15	0.19991276912696776
25.776	0.09996691454125539	25776	25	image	2590	259	00259_cellphone	1	3	16	0.19994867449895537
25.976	0.09996259641866345	25976	93	image	9328	933	00933_navel	1	3	17	0.19993758545751916
26.175	0.09997925816605857	26175	11	image	1110	111	00111_bikini	1	3	18	0.19992881275084073
26.375	0.09996021454298898	26375	10	image	10563	1057	01057_place_mat	1	3	19	0.1999514872486543
26.575	0.09997512908284989	26575	83	image	8313	832	00832_locker	1	3	20	0.19991462550206052
28.491	0.09997755637505179	28491	94	image	9439	944	00944_notebook	1	4	1	0.0
28.691	0.09996877091725764	28691	12	image	1278	128	00128_blindfold	1	4	2	0.1999532017898673
28.891	0.09997449999991659	28891	14	image	14447	1445	01445_tape_measure	1	4	3	0.19991344004392886
29.091	0.09995522908411658	29091	80	image	8032	804	00804_leg	1	4	4	0.1999579599560093
29.291	0.09997692908291356	29291	13	image	13340	1334	01334_spacesuit	1	4	5	0.1999179109607212
29.491	0.09998274541521823	29491	30	image	3007	301	00301_chute	1	4	6	0.19993212908320857
29.691	0.0999768709170894	29691	85	image	8579	858	00858_mannequin	1	4	7	0.19993439999961993
29.891	0.09996925816631119	29891	77	image	7796	780	00780_knot	1	4	8	0.19994354541540815
30.09	0.09997530000055121	30090	14	image	14896	1490	01490_tomato	1	4	9	0.1999172545847614
30.291	0.09993878366822173	30291	10	image	10755	1076	01076_police_car	1	4	10	0.1999824908307346
30.49	0.09997889999976906	30490	10	image	10950	1095	01095_powder	1	4	11	0.19988630916941474
30.691	0.0999612290843288	30691	79	image	7900	790	00790_lanyard	1	4	12	0.19996015995639027
30.891	0.09996222550125822	30891	19	image	1973	198	00198_burner	1	4	13	0.19992591454229114
31.09	0.09997629999998026	31090	14	image	14290	1429	01429_syringe	1	4	14	0.19991632550136273
31.29	0.09996768545806844	31290	15	image	15322	1533	01533_truck	1	4	15	0.19996015995639027
31.49	0.09997861454212398	31490	13	image	13447	1345	01345_spider_web	1	4	16	0.19990954004333616
