onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
70.346	0.09995902581431437	70346	14	image	14373	1438	01438_taffy	4	1	1	n/a
70.546	0.09996559035062091	70546	11	image	11555	1156	01156_revolver	4	1	2	0.19993683872235124
70.745	0.09996420000243234	70745	98	image	9814	982	00982_pantyhose	4	1	3	0.19993440325561096
70.945	0.09997103872228763	70945	65	image	6581	659	00659_hanger	4	1	4	0.19991865802148823
71.145	0.09997128709437675	71145	12	image	12210	1221	01221_scissors	4	1	5	0.19994594197851256
71.345	0.0999620129041432	71345	86	image	8607	861	00861_maple_syrup	4	1	6	0.1999299580238585
71.545	0.09997867418496753	71545	14	image	14973	1498	01498_torpedo	4	1	7	0.199937054883776
71.745	0.09997658709107782	71745	27	image	2788	279	00279_chess_piece	4	1	8	0.19993177093056147
71.945	0.09996839999803342	71945	15	image	15430	1543	01543_turbine	4	1	9	0.19995081616434618
72.144	0.09996562581363833	72144	61	image	6196	620	00620_grater	4	1	10	0.19992405801895075
72.345	0.099974699998711	72345	55	image	5537	554	00554_football_helmet	4	1	11	0.1999387677933555
72.544	0.09997241290693637	72544	94	image	9403	941	00941_noodle	4	1	12	0.1999150709307287
72.745	0.09996427418445819	72745	13	image	13690	1369	01369_stapler	4	1	13	0.19995724197724485
72.944	0.09997028709403821	72944	13	image	13893	1390	01390_stopwatch	4	1	14	0.19992674511377118
73.145	0.0999669000011636	73145	81	image	8126	813	00813_license_plate	4	1	15	0.19994445488555357
73.344	0.09997258709336165	73344	85	image	8504	851	00851_mailbox	4	1	16	0.19992333220579894
73.545	0.09996177418724983	73545	69	image	694	70	00070_bark	4	1	17	0.19994796779428725
73.744	0.09998540000015055	73744	34	image	3405	341	00341_comb	4	1	18	0.19990994511317695
73.944	0.09995788709420594	73944	96	image	9636	964	00964_overalls	4	1	19	0.1999575419795292
74.144	0.09997271290558274	74144	14	image	1499	150	00150_boomerang	4	1	20	0.19992333220943692
76.36	0.09996147418496548	76360	22	image	2213	222	00222_can	4	2	1	0.0
76.561	0.09995635801897151	76561	25	image	2557	256	00256_caviar	4	2	2	0.19994041616519098
76.76	0.09998148709200905	76760	39	image	3944	395	00395_crystal2	4	2	3	0.19991975801895023
76.96	0.09995998383601545	76960	22	image	2235	224	00224_candelabra	4	2	4	0.19995039034984075
77.159	0.09996271290583536	77159	11	image	11297	1130	01130_rag	4	2	5	0.19992658383853268
77.359	0.09996029999820166	77359	255	target	n/a	n/a	n/a	4	2	6	0.1999343258139561
77.559	0.09997402907174546	77559	96	image	9663	967	00967_pacifier	4	2	7	0.19993479999902775
77.759	0.09996101290744264	77759	39	image	3999	400	00400_cummerbund	4	2	8	0.19993668709139456
77.96	0.09997080000175629	77960	21	image	2100	210	00210_cake	4	2	9	0.1999387677933555
78.159	0.09998486453332589	78159	30	image	3095	310	00310_clasp	4	2	10	0.19992224511588574
78.36	0.09995748709116015	78360	98	image	9808	981	00981_pantsuit	4	2	11	0.19995684197783703
78.56	0.0999733999997261	78560	31	image	3116	312	00312_clipboard	4	2	12	0.1999273000001267
78.759	0.09995972581236856	78759	13	image	13120	1312	01312_snow	4	2	13	0.19992633220681455
78.959	0.09996760000285576	78959	13	image	13052	1306	01306_smoke_alarm	4	2	14	0.19994086779115605
79.159	0.09996570000294014	79159	11	image	11147	1115	01115_quad	4	2	15	0.19992775802165852
79.359	0.09995623871873249	79359	13	image	13468	1347	01347_splinter	4	2	16	0.19994914198105107
