onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
8.388	0.09997733808631892	8388	12	image	12443	1245	01245_sewing_machine	7	1	1	n/a
8.589	0.0999710861906351	8589	15	image	15571	1558	01558_urinal	7	1	2	0.19994396236506873
8.788	0.09998437572721741	8788	40	image	401	41	00041_asparagus	7	1	3	0.199916003337421
8.989	0.09997497238509823	8989	30	image	3059	306	00306_cilantro	7	1	4	0.19994732427585404
9.188	0.09997292761909193	9188	91	image	9126	913	00913_mousetrap	7	1	5	0.199937934299669
9.388	0.09996451380720828	9388	88	image	8852	886	00886_microscope	7	1	6	0.19994673808469088
9.588	0.0999765138112707	9588	65	image	6534	654	00654_handcuff	7	1	7	0.19991256191497087
9.788	0.09995461381186033	9788	53	image	5308	531	00531_flag	7	1	8	0.19995735189149855
9.988	0.09996892761773779	9988	57	image	5795	580	00580_gasket	7	1	9	0.19991584810850327
10.188	0.09997885857592337	10188	16	image	1648	165	00165_boy	7	1	10	0.1999403795125545
10.388	0.09997951381228631	10388	61	image	6143	615	00615_grape	7	1	11	0.1999202342958597
10.588	0.0999666138086468	10588	16	image	1692	170	00170_braid	7	1	12	0.1999524518942053
10.789	0.09996658619638765	10789	255	target	n/a	n/a	n/a	7	1	13	0.19993338618951384
10.988	0.09997334142462933	10988	14	image	14816	1482	01482_toad	7	1	14	0.19993128619535128
11.187	0.09997431380907074	11187	43	image	4301	431	00431_diving_board	7	1	15	0.19992394810469705
11.388	0.09996652761401492	11388	27	image	2761	277	00277_cheesecake	7	1	16	0.199954151896236
11.587	0.09996631380636245	11587	15	image	1557	156	00156_bow2	7	1	17	0.19991674810444238
11.788	0.09996529999989434	11788	14	image	14676	1468	01468_thermostat	7	1	18	0.1999495657000807
11.987	0.09996982762095286	11987	11	image	11015	1102	01102_prune	7	1	19	0.19991603429662064
12.187	0.09996762761875289	12187	13	image	13807	1381	01381_sticker	7	1	20	0.19994430000224384
14.52	0.09998783095579711	14520	97	image	9752	976	00976_pan	7	2	1	0.0
14.72	0.09997087238298263	14720	14	image	14682	1469	01469_thimble	7	2	2	0.1999624966592819
14.92	0.09996382761528366	14920	63	image	6354	636	00636_gumball	7	2	3	0.19993597238499206
15.119	0.09997947238298366	15119	91	image	9161	917	00917_mud	7	2	4	0.19990347572093015
15.32	0.09996157238128944	15320	41	image	4140	414	00414_deer	7	2	5	0.19995857951289508
15.519	0.09997529999964172	15519	10	image	10321	1033	01033_piano	7	2	6	0.19991982048668433
15.72	0.09997808618936688	15720	64	image	6457	646	00646_hairdryer	7	2	7	0.19994155189488083
15.919	0.09996859999955632	15919	23	image	2332	234	00234_cantaloupe	7	2	8	0.19992584810825065
