onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
13.592	0.09998874310076644	13592	12	image	12797	1280	01280_sidecar	7	1	1	n/a
13.792	0.09997968577408756	13792	11	image	11787	1179	01179_roof_rack	7	1	2	0.19994927112384175
13.992	0.09997950000069977	13992	11	image	11048	1105	01105_puddle	7	1	3	0.19992355775139004
14.192	0.09995231507673452	14192	93	image	9302	931	00931_napkin	7	1	4	0.19994995647357428
14.392	0.09997798577569483	14392	38	image	3887	389	00389_crouton	7	1	5	0.19992115775130515
14.592	0.09996624267296284	14592	11	image	11503	1151	01151_reel	7	1	6	0.1999330857761379
14.792	0.09997671422752319	14792	83	image	8362	837	00837_loom	7	1	7	0.19993098577288038
14.992	0.09997211422341934	14992	76	image	7695	770	00770_kilt	7	1	8	0.19995565647514013
15.192	0.09997444267355604	15192	13	image	13298	1330	01330_souffle	7	1	9	0.19991104352629918
15.392	0.09995531422646309	15392	16	image	1692	170	00170_braid	7	1	10	0.19996197069667687
15.591	0.09997274267334433	15591	49	image	4968	497	00497_face	7	1	11	0.19991232930260594
15.792	0.09996918577417091	15792	29	image	2980	298	00298_chocolate	7	1	12	0.19994868492358364
15.991	0.09998102844838286	15991	96	image	9661	967	00967_pacifier	7	1	13	0.19991442930222547
16.192	0.09996371422494121	16192	17	image	1709	171	00171_brake	7	1	14	0.19994835647230502
16.392	0.0999702857752709	16392	14	image	14516	1452	01452_tea	7	1	15	0.1999384142254712
16.591	0.09997125690097164	16591	98	image	9811	982	00982_pantyhose	7	1	16	0.19992281507620646
16.791	0.09994692930195015	16791	10	image	10428	1043	01043_pincushion	7	1	17	0.19994467069773236
16.991	0.09996774267347064	16991	13	image	1367	137	00137_board	7	1	18	0.199914329303283
17.191	0.09995689999959723	17191	17	image	1720	172	00172_branch	7	1	19	0.19995968492366956
17.391	0.09996975690046384	17391	55	image	5551	556	00556_footprint	7	1	20	0.19991001507514738
19.823	0.09996521464927355	19823	13	image	1366	137	00137_board	7	2	1	0.0
20.023	0.09997959957399871	20023	15	image	15186	1519	01519_tray	7	2	2	0.19993447154956812
20.224	0.0999543150755926	20224	11	image	11501	1151	01151_reel	7	2	3	0.199951028023861
20.423	0.09996415689965943	20423	48	image	4842	485	00485_enchilada	7	2	4	0.19991651507552888
20.624	0.09994891507813009	20624	96	image	9601	961	00961_outfit	7	2	5	0.199943270697986
20.823	0.09996632845104614	20823	72	image	7224	723	00723_icemaker	7	2	6	0.19992902930243872
21.023	0.09996254267389304	21023	32	image	3200	320	00320_clothespin	7	2	7	0.19994357069845137
21.223	0.09996641422549146	21223	17	image	1748	175	00175_breakfast	7	2	8	0.19991804352684994
21.423	0.09996947155013913	21423	12	image	12503	1251	01251_sheath	7	2	9	0.19994627069900162
21.623	0.09997974267389509	21623	10	image	10837	1084	01084_pool_table	7	2	10	0.19991771507557132
21.823	0.0999713142246037	21823	28	image	2880	288	00288_chili	7	2	11	0.19994868492358364
22.023	0.099960756899236	22023	43	image	4346	435	00435_doily	7	2	12	0.19992741507667233
22.223	0.09996551422409539	22223	47	image	4742	475	00475_easter_egg	7	2	13	0.19994319914803782
22.423	0.09995905690084328	22423	36	image	3619	362	00362_corn	7	2	14	0.19992280085170933
22.623	0.0999688284482545	22623	12	image	12919	1292	01292_ski_pole	7	2	15	0.19994408492493676
22.822	0.0999692284494813	22822	46	image	4645	465	00465_dumpling	7	2	16	0.19992411507519137
23.023	0.09997160000057193	23023	64	image	6421	643	00643_hail	7	2	17	0.19994348492400604
23.222	0.09996634267372428	23222	79	image	7969	797	00797_lavender	7	2	18	0.1999202293027338
23.423	0.09996474267427402	23423	43	image	4386	439	00439_dolphin	7	2	19	0.19995375647158653
23.622	0.09998364267448778	23622	12	image	12839	1284	01284_sim_card	7	2	20	0.19990932930159033
25.738	0.09997992887656437	25738	47	image	4783	479	00479_eggnog	7	3	1	0.0
25.939	0.09996865732682636	25939	47	image	4749	475	00475_easter_egg	7	3	2	0.19995652802208497
26.138	0.09997991422278574	26138	13	image	13482	1349	01349_spool	7	3	3	0.19990961507937755
26.338	0.09997669999938807	26338	12	image	12842	1285	01285_sink	7	3	4	0.19995155647302454
26.538	0.09997710000061488	26538	11	image	11786	1179	01179_roof_rack	7	3	5	0.19991702930201427
26.738	0.09996519999913289	26738	15	image	15433	1544	01544_turf	7	3	6	0.19995787069819926
26.938	0.0999787999990076	26938	14	image	14178	1418	01418_sweatsuit	7	3	7	0.19990914352638356
27.138	0.09997248577565188	27138	98	image	9832	984	00984_paper	7	3	8	0.1999575706977339
27.338	0.09997908534751332	27338	17	image	1757	176	00176_breathalyzer	7	3	9	0.19991851507802494
27.538	0.0999549999996816	27538	15	image	15592	1560	01560_vacuum	7	3	10	0.19995337069849484
27.738	0.09996178577603132	27738	10	image	10183	1019	01019_pepper2	7	3	11	0.19992414352600463
27.938	0.09995844267359644	27938	13	image	13348	1335	01335_spaghetti	7	3	12	0.1999409422478493
28.137	0.09997061422473053	28137	65	image	6525	653	00653_hand	7	3	13	0.19991564352676505
28.338	0.0999707999999373	28338	64	image	6493	650	00650_ham	7	3	14	0.19995197069874848
28.537	0.09996734267406282	28537	13	image	13865	1387	01387_stockings	7	3	15	0.19991611507612106
28.738	0.09997151422430761	28738	15	image	157	16	00016_altar	7	3	16	0.1999424849236675
28.937	0.0999735142231657	28937	11	image	11852	1186	01186_rubber_band	7	3	17	0.19991754352668067
29.138	0.0999636577507772	29138	76	image	7640	764	00764_kebab	7	3	18	0.19995545647361723
29.337	0.09997232845125836	29337	68	image	687	69	00069_barcode	7	3	19	0.19991481507531716
29.537	0.09997055732492299	29537	92	image	9268	927	00927_nail	7	3	20	0.19995379914871592
31.869	0.09996945732382301	31869	35	image	3506	351	00351_cooker	7	4	1	0.0
32.07	0.09994977197857224	32070	98	image	9812	982	00982_pantyhose	7	4	2	0.1999528284486587
32.269	0.0999716284495662	32269	12	image	12118	1212	01212_saxophone	7	4	3	0.19992200042725017
32.47	0.09995311422426312	32470	95	image	9572	958	00958_origami	7	4	4	0.19995447069777583
32.67	0.09997028577708988	32670	14	image	14160	1416	01416_swan	7	4	5	0.19992561422441213
32.869	0.09997961422413937	32869	44	image	4498	450	00450_dough	7	4	6	0.1999112150788278
33.07	0.0999671000008675	33070	15	image	15582	1559	01559_urn	7	4	7	0.19995908492091985
33.269	0.09997681422464666	33269	22	image	2228	223	00223_can_opener	7	4	8	0.19990731507823511
33.469	0.0999554715508566	33469	21	image	2161	217	00217_camel	7	4	9	0.19996518492189352
