onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
12.943	0.09997517118608812	12943	49	image	4980	498	00498_fan	13	1	1	n/a
13.143	0.09996604274783749	13143	83	image	838	84	00084_baton1	13	1	2	0.19995264294084336
13.343	0.09998681431352452	13343	16	image	16332	1634	01634_wood	13	1	3	0.1999165568704484
13.543	0.09996518568732427	13543	24	image	2466	247	00247_carriage	13	1	4	0.19995341450157866
13.743	0.09997505706269294	13743	44	image	445	45	00045_baby	13	1	5	0.1999237854979583
13.943	0.09997708568698727	13943	54	image	5422	543	00543_flour	13	1	6	0.1999432431293826
14.142	0.09997147137437423	14142	14	image	14447	1445	01445_tape_measure	13	1	7	0.19992095687121036
14.343	0.09997225705956225	14343	42	image	4242	425	00425_dirt_bike	13	1	8	0.1999515574425459
14.542	0.0999633856863511	14542	25	image	2523	253	00253_catapult	13	1	9	0.19992302824539365
14.743	0.09996577137280838	14743	25	image	2525	253	00253_catapult	13	1	10	0.1999407717539725
14.942	0.09996187137403467	14942	12	image	12259	1226	01226_scrabble	13	1	11	0.19992594255745644
15.143	0.0999842570599867	15143	59	image	5975	598	00598_globe	13	1	12	0.19993625744245946
15.342	0.09997148568618286	15342	10	image	10625	1063	01063_playing_card	13	1	13	0.1999242282454361
15.542	0.09996738568588626	15542	52	image	5240	524	00524_fireworks	13	1	14	0.19994625744220684
15.742	0.09995997137411905	15742	13	image	13558	1356	01356_squash	13	1	15	0.19993015687032312
15.942	0.09997375706007006	15942	48	image	4857	486	00486_engine	13	1	16	0.19993754312963574
16.142	0.09998167137382552	16142	22	image	2276	228	00228_candy_cane	13	1	17	0.19993291431273974
16.342	0.09997110000040266	16342	60	image	6085	609	00609_gourd	13	1	18	0.1999273425572028
16.542	0.09997878568537999	16542	95	image	9530	953	00953_oilcan	13	1	19	0.19994164312993234
16.742	0.09997329999896465	16742	14	image	14621	1463	01463_tent	13	1	20	0.1999305425579223
19.624	0.09997967118397355	19624	13	image	13456	1346	01346_spinach	13	2	1	0.0
19.824	0.09997387137445912	19824	81	image	8170	817	00817_lifesaver	13	2	2	0.1999541572513408
20.024	0.09997547137390939	20024	98	image	9849	985	00985_paper_bag	13	2	3	0.1999130425592739
20.224	0.09996467137534637	20224	10	image	1025	103	00103_beet	13	2	4	0.19995535744055815
20.424	0.09998091431407374	20424	52	image	5275	528	00528_fishhook	13	2	5	0.19990944255914656
20.624	0.09996667137420445	20624	51	image	5118	512	00512_film	13	2	6	0.1999593574419123
20.824	0.09997577137255576	20824	94	image	9459	946	00946_nut	13	2	7	0.19991647118513356
21.024	0.09997735706201638	21024	12	image	12421	1243	01243_sewage	13	2	8	0.19994444312578707
21.223	0.09997698568622582	21223	10	image	1049	105	00105_bell	13	2	9	0.19991702824700042
21.424	0.0999688570627768	21424	37	image	3758	376	00376_coyote	13	2	10	0.1999576717535092
21.623	0.09996777137348545	21623	38	image	3886	389	00389_crouton	13	2	11	0.19991394256066997
21.824	0.09995829999934358	21824	95	image	9559	956	00956_orangutan	13	2	12	0.19995892881524924
22.023	0.09996508568656282	22023	37	image	3764	377	00377_cracker	13	2	13	0.19991625687180203
22.224	0.09994852843556146	22224	25	image	2555	256	00256_caviar	13	2	14	0.1999464717519004
22.423	0.09997637137530546	22423	10	image	10410	1041	01041_pin	13	2	15	0.1999168139336689
22.624	0.09996557137674245	22624	15	image	158	16	00016_altar	13	2	16	0.19995438606565585
22.823	0.09997487137297867	22823	40	image	4056	406	00406_cushion	13	2	17	0.19991374256096606
23.023	0.09995720000006258	23023	19	image	1989	199	00199_burrito	13	2	18	0.19995264312819927
