onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
126.297	0.09997777234275418	126297	22	image	2281	229	00229_cane	13	1	1	n/a
126.498	0.09996627660075319	126498	12	image	12350	1235	01235_seafood	13	1	2	0.19994153191328223
126.697	0.09997418404236669	126697	93	image	9365	937	00937_nest	13	1	3	0.19991917234438006
126.898	0.09998145212921372	126898	13	image	13232	1324	01324_sofa_bed	13	1	4	0.19994684361336112
127.097	0.09997169999951439	127097	62	image	6243	625	00625_grill	13	1	5	0.19993354042890132
127.298	0.09997765212938248	127298	45	image	4515	452	00452_drawer	13	1	6	0.19993795957088878
127.497	0.09996870000031777	127497	48	image	4887	489	00489_exerciser	13	1	7	0.19993114042881643
127.697	0.09996758404304273	127697	11	image	11377	1138	01138_rat	13	1	8	0.1999359595702117
127.897	0.09997475638556352	127897	15	image	15011	1502	01502_tostada	13	1	9	0.19992530425952282
128.097	0.09997800000019197	128097	11	image	11800	1180	01180_root	13	1	10	0.1999287202124833
128.297	0.09995404043002054	128297	14	image	14522	1453	01453_teabag	13	1	11	0.1999608595706377
128.497	0.09997503617159964	128497	98	image	9834	984	00984_paper	13	1	12	0.1999078042590554
128.697	0.099961699999767	128697	11	image	11940	1194	01194_sail	13	1	13	0.19995781169927795
128.897	0.0999629159559845	128897	42	image	429	43	00043_awning	13	1	14	0.19992105638630164
129.097	0.09996465212861949	129097	79	image	7905	791	00791_laptop	13	1	15	0.19995007552643074
129.296	0.09996783617134497	129296	15	image	15417	1542	01542_turban	13	1	16	0.19991585638672404
129.497	0.09997176808610675	129497	10	image	10777	1078	01078_polo_shirt	13	1	17	0.1999408436131489
129.696	0.09997708404262085	129696	20	image	2024	203	00203_button1	13	1	18	0.19992412447390961
129.897	0.09997862021373294	129897	13	image	13899	1390	01390_stopwatch	13	1	19	0.19994619148383208
130.096	0.09997846808619215	130096	15	image	15703	1571	01571_videocassette	13	1	20	0.19992220851599996
131.879	0.09997867234415025	131879	12	image	12923	1293	01293_skin	13	2	1	0.0
132.079	0.09996768404380418	132079	16	image	16020	1602	01602_wax_paper	13	2	2	0.1999438797847688
132.279	0.0999269606454618	132279	95	image	9582	959	00959_otter	13	2	3	0.1999644999996235
132.479	0.09998214361257851	132479	13	image	13587	1359	01359_squirrel	13	2	4	0.1998959085176466
132.679	0.09996438404414221	132679	91	image	9134	914	00914_mousse	13	2	5	0.19995209148328286
132.879	0.0999723000004451	132879	97	image	9724	973	00973_palette	13	2	6	0.19991799255876685
133.079	0.0999648521283234	133079	29	image	2950	295	00295_chips	13	2	7	0.19994680744093785
133.279	0.09997946808653069	133279	11	image	11992	1200	01200_sandbox	13	2	8	0.19991380851570284
133.478	0.09997538404422812	133478	86	image	8657	866	00866_marshmallow	13	2	9	0.19994348404361517
133.679	0.0999715521284088	133679	11	image	11919	1192	01192_safety_pin	13	2	10	0.19994192339800065
133.878	0.09996569999930216	133878	89	image	8942	895	00895_mixer	13	2	11	0.1999258925588947
134.079	0.09997945212853665	134079	13	image	13063	1307	01307_smoothie	13	2	12	0.19993902339956549
134.278	0.0999726521276898	134278	35	image	3529	353	00353_cookie_sheet	13	2	13	0.1999314085151127
134.479	0.09996728404439637	134479	96	image	9636	964	00964_overalls	13	2	14	0.19995055956860597
134.678	0.09997155213022779	134678	10	image	10725	1073	01073_polar_bear	13	2	15	0.1999120563868928
134.878	0.09997075212959317	134878	10	image	10337	1034	01034_pickle	13	2	16	0.1999466755278263
135.078	0.09998843617177045	135078	10	image	10751	1076	01076_police_car	13	2	17	0.19991435638803523
135.278	0.0999655680880096	135278	15	image	15945	1595	01595_water_filter	13	2	18	0.1999658276545233
135.478	0.09996076808602083	135478	11	image	11527	1153	01153_reindeer	13	2	19	0.19993440000143892
135.678	0.09997673617181135	135678	15	image	15770	1577	01577_wafer	13	2	20	0.19991505638608942
137.478	0.09996842021428165	137478	15	image	15707	1571	01571_videocassette	13	3	1	0.0
137.678	0.09995486064508441	137678	32	image	3296	330	00330_cocoon	13	3	2	0.19993338404310634
137.877	0.09997269574341772	137877	13	image	13176	1318	01318_snowsuit	13	3	3	0.19991818085873092
138.078	0.0999372489459347	138078	38	image	3887	389	00389_crouton	13	3	4	0.19996123084092687
138.277	0.09996276808487892	138277	14	image	14844	1485	01485_toaster_oven	13	3	5	0.19990819681697758
138.477	0.09997958404346718	138477	60	image	6034	604	00604_goggles	13	3	6	0.1999423755260068
138.677	0.09998496808475466	138677	47	image	4734	474	00474_easel	13	3	7	0.19991544043114118
138.877	0.09997006808771403	138877	17	image	1724	173	00173_brass_knuckles	13	3	8	0.1999477755252883
139.077	0.09997583191398007	139077	45	image	450	45	00045_baby	13	3	9	0.19993190851710096
139.277	0.09997905212912883	139277	71	image	7110	711	00711_hotplate	13	3	10	0.199939775526218
139.476	0.0999707999999373	139476	51	image	5116	512	00512_film	13	3	11	0.19991732447488175
139.677	0.0999770680864458	139677	77	image	7701	771	00771_kimono	13	3	12	0.1999493914827326
139.876	0.09997450000082608	139876	58	image	5828	583	00583_gauze	13	3	13	0.19992460851608485
140.077	0.09996666808547161	140077	11	image	11061	1107	01107_pulley	13	3	14	0.1999536914845521
140.276	0.099975568085938	140276	12	image	12635	1264	01264_shoelace	13	3	15	0.19991404042957583
140.477	0.09996786808551406	140477	16	image	16353	1636	01636_workbench	13	3	16	0.1999567595703411
140.676	0.09997641595509776	140676	99	image	9952	996	00996_patch	13	3	17	0.1999133244735276
140.877	0.09995419999904698	140877	16	image	16142	1615	01615_whisk	13	3	18	0.19995795956856455
141.076	0.09998018404257891	141076	80	image	8078	808	00808_lemonade	13	3	19	0.1999056723452668
141.276	0.09998491595797532	141276	12	image	12347	1235	01235_seafood	13	3	20	0.19993543617056275
143.259	0.09997895638844057	143259	12	image	12651	1266	01266_shopping_cart	13	4	1	0.0
143.459	0.09997148404181644	143459	96	image	962	97	00097_bed	13	4	2	0.19995286382982158
143.659	0.09997042021495872	143659	10	image	10369	1037	01037_piggy_bank	13	4	3	0.19993901595626085
143.858	0.09997756808661507	143858	12	image	12323	1233	01233_scuba	13	4	4	0.19991522447344323
144.059	0.09997345212832442	144059	89	image	8956	896	00896_moccasin	13	4	5	0.1999416755279526
144.258	0.09996688404135057	144258	65	image	6546	655	00655_handkerchief	13	4	6	0.19992650851600047
144.459	0.09997176808610675	144459	14	image	14076	1408	01408_sundial	13	4	7	0.19994815956852108
144.659	0.09995945212904189	144659	17	image	1767	177	00177_brick	13	4	8	0.19993921595778374
144.858	0.0999915680858976	144858	12	image	12177	1218	01218_scarecrow	13	4	9	0.1999044563872303
145.059	0.09997215212933952	145059	27	image	2726	273	00273_chariot	13	4	10	0.1999554595695372
145.258	0.09997333191313373	145258	37	image	3732	374	00374_counter	13	4	11	0.19993555212931824
145.458	0.09997008404388907	145458	45	image	459	46	00046_backdrop	13	4	12	0.1999249404289003
145.658	0.09997575638590206	145658	12	image	12048	1205	01205_satellite	13	4	13	0.19992135957181745
145.858	0.09998189999896567	145858	94	image	949	95	00095_bear	13	4	14	0.19993512447217654
146.058	0.09997178404410079	146058	15	image	15109	1511	01511_trailer	13	4	15	0.19995939148248
146.258	0.09996321595644986	146258	13	image	13176	1318	01318_snowsuit	13	4	16	0.19992359255957126
146.458	0.09996608404253493	146458	37	image	3718	372	00372_couch	13	4	17	0.19994499148560863
146.657	0.09998718404312967	146657	61	image	6189	619	00619_grate	13	4	18	0.19990994042927923
