onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
9.21	0.09992800000145508	9210	39	image	3966	397	00397_cuckoo_clock	10	1	1	n/a
9.411	0.09995589999925869	9411	38	image	385	39	00039_arugula	10	1	2	0.19999430000098073
9.61	0.0999997999988409	9610	25	image	2557	256	00256_caviar	10	1	3	0.19974790000014764
9.81	0.099986600000193	9810	70	image	7011	702	00702_horn	10	1	4	0.2001103000002331
10.01	0.09998799999993935	10010	69	image	6967	697	00697_hood	10	1	5	0.1997670000000653
10.21	0.09998430000086955	10210	15	image	15297	1530	01530_trophy	10	1	6	0.20009979999849747
10.41	0.1000356999993528	10410	10	image	10674	1068	01068_plunger	10	1	7	0.19973850000133098
10.61	0.09998110000015004	10610	52	image	5290	529	00529_fishing_pole	10	1	8	0.2001497000001109
10.81	0.10002870000062103	10810	14	image	14326	1433	01433_tablet	10	1	9	0.19969119999950635
11.01	0.09995549999985087	11010	15	image	15846	1585	01585_walrus	10	1	10	0.19995600000038394
11.21	0.09978070000033767	11210	77	image	7737	774	00774_kiwi	10	1	11	0.2002833999995346
11.41	0.09999430000061693	11410	51	image	5145	515	00515_fingerprint	10	1	12	0.19981430000007094
11.609	0.09999079999943206	11609	59	image	5976	598	00598_globe	10	1	13	0.1997350000001461
11.81	0.10005979999914416	11810	92	image	9296	930	00930_nail_polish	10	1	14	0.20004840000001423
12.009	0.09994470000128786	12009	13	image	13425	1343	01343_speedometer	10	1	15	0.19985619999897608
12.21	0.09973549999995157	12210	13	image	13265	1327	01327_sombrero	10	1	16	0.20011520000116434
12.409	0.10002699999859033	12409	10	image	10054	1006	01006_pedal	10	1	17	0.1997097000003123
12.61	0.09999799999968673	12610	12	image	12238	1224	01224_scoreboard	10	1	18	0.20015409999905387
12.809	0.09996809999938705	12809	73	image	7321	733	00733_insole	10	1	19	0.19973560000107682
13.009	0.09992229999988922	13009	16	image	16101	1611	01611_wheel	10	1	20	0.19992719999936526
15.208	0.09981470000093395	15208	13	image	1307	131	00131_blower	10	2	1	0.0
15.408	0.09997830000065733	15408	58	image	5866	587	00587_gearshift	10	2	2	0.1997718000002351
15.608	0.09995709999930114	15608	14	image	14602	1461	01461_telescope	10	2	3	0.19994170000063605
15.808	0.0999482999995962	15808	86	image	8689	869	00869_mask	10	2	4	0.19996569999966596
16.008	0.09995660000095086	16008	10	image	10565	1057	01057_place_mat	10	2	5	0.19994109999970533
16.208	0.09994019999976445	16208	39	image	3916	392	00392_crucifix	10	2	6	0.1999323000000004
16.408	0.09996610000052897	16408	10	image	10287	1029	01029_phone	10	2	7	0.1999097999996593
16.608	0.09996399999909045	16608	81	image	8156	816	00816_life_jacket	10	2	8	0.19993720000093163
16.808	0.09993979999853764	16808	11	image	1132	114	00114_binoculars	10	2	9	0.19996080000055372
17.008	0.09990920000018377	17008	67	image	6717	672	00672_headlamp	10	2	10	0.19994319999932486
