onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
19.785	0.09997957521045464	19785	50	image	5058	506	00506_ferris_wheel	7	1	1	n/a
19.985	0.09996697504175245	19985	15	image	15154	1516	01516_trap	7	1	2	0.1999605875207635
20.185	0.09997350000048755	20185	12	image	12576	1258	01258_shield	7	1	3	0.1999110876895429
20.385	0.09995696256373776	20385	10	image	10443	1045	01045_pine_tree	7	1	4	0.19995793727139244
20.585	0.09997298752205097	20585	37	image	3733	374	00374_counter	7	1	5	0.1999095627288625
20.785	0.09996266256348463	20785	23	image	2302	231	00231_cannon	7	1	6	0.19995863726944663
20.984	0.09998925008403603	20984	13	image	13021	1303	01303_slot_machine	7	1	7	0.19990750016950187
21.185	0.099967975038453	21185	13	image	13368	1337	01337_spareribs	7	1	8	0.19995659983396763
21.384	0.09997951247714809	21384	36	image	3666	367	00367_corsage	7	1	9	0.19992005025051185
21.585	0.09997548752289731	21585	16	image	16490	1649	01649_yogurt	7	1	10	0.1999472247880476
21.784	0.09997263743571239	21784	12	image	12111	1212	01212_saxophone	7	1	11	0.19992225025271182
21.985	0.09996731247883872	21985	14	image	14156	1416	01416_swan	7	1	12	0.19995446222674218
22.184	0.09996289999980945	22184	92	image	9245	925	00925_mustard	7	1	13	0.19991586273317807
22.384	0.09996071248315275	22384	19	image	1910	191	00191_bulldozer	7	1	14	0.19994753726496128
22.584	0.09998472495863098	22584	99	image	9942	995	00995_pastry	7	1	15	0.19991265025237226
22.784	0.09997328751705936	22784	81	image	8106	811	00811_leotard	7	1	16	0.19995076223131036
22.984	0.09997587504403782	22984	13	image	13709	1371	01371_starfish	7	1	17	0.19993658751627663
23.184	0.09995902495938935	23184	87	image	8719	872	00872_match	7	1	18	0.19992623777579865
23.384	0.09996270033661858	23384	82	image	8222	823	00823_lingerie	7	1	19	0.1999369996628957
23.584	0.09997502496116795	23584	15	image	15393	1540	01540_tuning_fork	7	1	20	0.1999201128128334
26.016	0.09998102512690821	26016	44	image	4449	445	00445_doorhandle	7	2	1	0.0
26.217	0.09996968751875102	26217	33	image	3354	336	00336_coil	7	2	2	0.19996593743780977
26.416	0.09995961248205276	26416	20	image	2034	204	00204_button2	7	2	3	0.19993788751889952
26.616	0.09997281247706269	26616	15	image	15751	1576	01576_vulture	7	2	4	0.19991446273343172
26.816	0.09995978751612711	26816	52	image	5234	524	00524_fireworks	7	2	5	0.19994884974948945
27.016	0.09996701248019235	27016	13	image	13825	1383	01383_stilt	7	2	6	0.19992043776801438
27.216	0.09997857504276908	27216	74	image	7436	744	00744_jeans	7	2	7	0.19994087470695376
27.416	0.09998188768804539	27416	14	image	14288	1429	01429_syringe	7	2	8	0.19992665025347378
27.616	0.09996686256272369	27616	13	image	13704	1371	01371_starfish	7	2	9	0.19994624974788167
27.815	0.09996999999930267	27815	12	image	12123	1213	01213_scaffold	7	2	10	0.19991963777283672
