onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
24.265	0.09998634153635066	24265	74	image	7487	749	00749_jewel	1	1	1	n/a
24.465	0.09995968538441957	24465	76	image	7658	766	00766_ketchup	1	1	2	0.1999503584629565
24.665	0.09994839537830558	24665	16	image	16156	1616	01616_whistle	1	1	3	0.19994060000044556
24.865	0.09996067076826876	24865	14	image	14800	1480	01480_tinsel	1	1	4	0.1999266146158334
25.067	0.09997071230463916	25067	10	image	10068	1007	01007_pedometer	1	1	5	0.19993141461600317
25.265	0.0999683707677832	25265	37	image	378	38	00038_artichoke	1	1	6	0.19993708538368082
25.464	0.09997495846346283	25464	10	image	10070	1007	01007_pedometer	1	1	7	0.19991786614718876
25.664	0.09996847076763515	25664	44	image	4406	441	00441_donkey	1	1	8	0.19995154846947116
25.864	0.09997144384851708	25864	84	image	8428	843	00843_macaroni	1	1	9	0.19991778076109767
26.064	0.09996285615125089	26064	51	image	518	52	00052_bag	1	1	10	0.19994871923881874
26.264	0.09997782923164777	26264	69	image	6972	698	00698_hook1	1	1	11	0.1999182099934842
26.464	0.0999593561527945	26464	57	image	5721	573	00573_gallows	1	1	12	0.19995190462122991
26.664	0.09996751461585518	26664	14	image	14728	1473	01473_thumb	1	1	13	0.19991788076276862
26.864	0.09997139999995852	26864	76	image	7686	769	00769_keyhole	1	1	14	0.19994629000666464
27.063	0.09997148538423062	27063	76	image	7637	764	00764_kebab	1	1	15	0.1999182392255534
27.264	0.09996191461596027	27264	50	image	50	5	00005_air_conditioner	1	1	16	0.19995266077421547
27.463	0.09997378538446355	27463	71	image	7110	711	00711_hotplate	1	1	17	0.19991333922553167
27.664	0.09997161461615178	27664	53	image	5370	537	00537_flask	1	1	18	0.19995144615859317
27.863	0.09997057307919022	27863	28	image	2801	281	00281_chest1	1	1	19	0.1999249099935696
28.064	0.09996515615148382	28064	13	image	13996	1400	01400_string_cheese	1	1	20	0.19995201923848072
30.313	0.09997399768872128	30313	86	image	8638	864	00864_marker	1	2	1	0.0
30.513	0.09997374153681449	30513	12	image	12086	1209	01209_sauerkraut	1	2	2	0.19995125846344308
30.712	0.09996901461545349	30712	92	image	9262	927	00927_nail	1	2	3	0.19991530999413953
30.913	0.09997269999985292	30913	12	image	12412	1242	01242_sequin	1	2	4	0.1999507753898797
31.112	0.09996630000023288	31112	69	image	6973	698	00698_hook1	1	2	5	0.1999185246095294
31.313	0.09996728538408206	31313	51	image	5168	517	00517_fire_alarm	1	2	6	0.19994449000660097
31.512	0.09997631461556011	31512	12	image	12197	1220	01220_school_bus	1	2	7	0.199925109994183
31.712	0.09995857076773973	31712	12	image	12084	1209	01209_sauerkraut	1	2	8	0.19995279000613664
31.912	0.09995571461604413	31912	23	image	235	24	00024_ant	1	2	9	0.1999234953773339
32.112	0.09995969999999943	32112	81	image	8195	820	00820_lighter	1	2	10	0.19994360462260374
32.312	0.09998230000019248	32312	23	image	2380	238	00238_car	1	2	11	0.19991380999363173
32.512	0.09996522461005952	32512	10	image	10445	1045	01045_pine_tree	1	2	12	0.1999518753900702
32.711	0.09996135846267862	32711	57	image	5719	572	00572_fuse	1	2	13	0.1999239515307636
32.912	0.09997300000031828	32912	13	image	13463	1347	01347_splinter	1	2	14	0.1999415484688143
33.112	0.09993782461060619	33112	59	image	5960	596	00596_glass	1	2	15	0.19994555615267018
33.312	0.0999734853839982	33312	15	image	15440	1544	01544_turf	1	2	16	0.1999161584635658
33.512	0.09998167076810205	33512	15	image	15158	1516	01516_trap	1	2	17	0.1999349853840613
33.711	0.09996641461566469	33711	15	image	15174	1518	01518_trashcan	1	2	18	0.1999285246101863
33.912	0.09995680000065477	33912	69	image	6995	700	00700_hookah	1	2	19	0.19995234615726076
34.111	0.09995967076883971	34111	16	image	16405	1641	01641_wreck	1	2	20	0.19991822460997355
36.627	0.09997562461012421	36627	10	image	10522	1053	01053_pita	1	3	1	0.0
36.827	0.09996189999947092	36827	10	image	10377	1038	01038_pill	1	3	2	0.19995132923122583
37.027	0.09997529999964172	37027	74	image	7422	743	00743_javelin	1	3	3	0.19992901461591828
37.227	0.09998411692686204	37227	48	image	4894	490	00490_exhaust_pipe	1	3	4	0.199919995377968
37.427	0.09996675615184358	37427	81	image	8118	812	00812_letter_opener	1	3	5	0.19994841923835338
37.627	0.09998627076856792	37627	63	image	6344	635	00635_gum	1	3	6	0.1999181246092121
37.827	0.0999609415366649	37827	36	image	3655	366	00366_cornucopia	1	3	7	0.19996077539053658
38.027	0.09997601461691374	38027	63	image	6353	636	00636_gumball	1	3	8	0.19991400999333564
38.227	0.09996545846297522	38227	11	image	11452	1146	01146_rearview_mirror	1	3	9	0.19995543154345796
38.426	0.0999774146157506	38426	10	image	10931	1094	01094_potpourri	1	3	10	0.19991236845726235
38.627	0.09997345615192899	38627	96	image	9666	967	00967_pacifier	1	3	11	0.19994189000590268
38.827	0.09994415615256003	38827	17	image	178	18	00018_amber	1	3	12	0.19993587076805852
39.026	0.09997751461651205	39026	31	image	3127	313	00313_clipper1	1	3	13	0.19992133922551147
39.227	0.09996349999983067	39227	77	image	773	78	00078_bassinet	1	3	14	0.19995477539032436
39.426	0.09998540000015055	39426	14	image	14630	1463	01463_tent	1	3	15	0.19991042460969766
39.627	0.09996117076843802	39627	11	image	11628	1163	01163_rim	1	3	16	0.19995899000605277
39.826	0.09997151461629983	39826	32	image	3224	323	00323_clover	1	3	17	0.19992119537801045
40.026	0.09997047076740273	40026	84	image	8482	849	00849_magnifying_glass	1	3	18	0.19993950462230714
40.226	0.09997252923221822	40226	14	image	14555	1456	01456_teddy_bear	1	3	19	0.19991639537784067
40.426	0.09996580000006361	40426	47	image	4795	480	00480_eggplant	1	3	20	0.19996156077377236
42.592	0.09997436845787888	42592	41	image	4162	417	00417_deodorant	1	4	1	0.0
42.792	0.09996562692140287	42792	10	image	10529	1053	01053_pita	1	4	2	0.1999567730790659
42.992	0.09996614384817804	42992	14	image	14283	1429	01429_syringe	1	4	3	0.19991946614663902
43.192	0.09995418769449316	43192	15	image	15418	1542	01542_turban	1	4	4	0.19995758769528038
43.391	0.09998021461615281	43391	10	image	10110	1011	01011_pen	1	4	5	0.19990714153664157
43.592	0.09996116845650249	43592	19	image	1940	194	00194_bumper	1	4	6	0.1999556900063908
43.792	0.09994796614682855	43792	34	image	3470	347	00347_computer_screen	1	4	7	0.19993559999966237
43.992	0.09996204384697194	43992	95	image	9589	959	00959_otter	1	4	8	0.199931426920557
44.192	0.09997582692176366	44192	11	image	1148	115	00115_bird	1	4	9	0.1999337876941354
44.391	0.09998268538402044	44391	10	image	10836	1084	01084_pool_table	1	4	10	0.19991020999532338
44.592	0.0999650292305887	44592	11	image	11438	1144	01144_razor_blade	1	4	11	0.19995386077425792
44.791	0.0999707146165747	44791	10	image	10510	1051	01051_pipe2	1	4	12	0.19991989537720656
44.991	0.09997777076841885	44991	57	image	5742	575	00575_garbage	1	4	13	0.19994580462207523
45.191	0.09997451461640594	45191	70	image	7063	707	00707_hot-water_bottle	1	4	14	0.19991850999394956
45.391	0.0999669853836167	45391	72	image	7247	725	00725_iceskate	1	4	15	0.19995499000651762
45.591	0.09997181461585569	45591	85	image	8508	851	00851_mailbox	1	4	16	0.1999116246097401
45.791	0.0999629999996614	45791	16	image	16329	1633	01633_woman	1	4	17	0.1999562607743428
45.991	0.0999683146164898	45991	49	image	4951	496	00496_eyepiece	1	4	18	0.19991343922538363
46.191	0.0999776707676574	46191	42	image	4204	421	00421_diamond	1	4	19	0.19994689000668586
46.39	0.09998105615250097	46390	88	image	8895	890	00890_mint	1	4	20	0.19991473922527803
48.623	0.10000215615218622	48623	13	image	13610	1361	01361_stained_glass	1	5	1	0.0
48.824	0.09996565615256259	48824	65	image	657	66	00066_banner	1	5	2	0.19997074384718871
49.023	0.0999724707689893	49023	79	image	7909	791	00791_laptop	1	5	3	0.1999099246095284
49.223	0.09996378538380668	49223	15	image	15663	1567	01567_vending_machine	1	5	4	0.1999599607752316
49.423	0.09997089999978925	49423	44	image	4455	446	00446_doorknob	1	5	5	0.19990920999407535
49.623	0.09995398076171114	49623	80	image	8085	809	00809_lens	1	5	6	0.1999491900060093
49.823	0.09998500000074273	49823	73	image	7377	738	00738_jacket	1	5	7	0.19991362460950768
50.023	0.0999658853843357	50023	90	image	903	91	00091_beaker	1	5	8	0.19996026077387796
50.223	0.09997894384741812	50223	14	image	14462	1447	01447_tarantula	1	5	9	0.19991350999407587
50.423	0.0999467661467861	50423	15	image	15871	1588	01588_washboard	1	5	10	0.19994980462251988
50.622	0.09998831230495853	50622	74	image	747	75	00075_baseball_glove	1	5	11	0.19991390999348368
50.823	0.09997252692119218	50823	30	image	3092	310	00310_clasp	1	5	12	0.1999554046215053
51.022	0.0999811146157299	51022	10	image	10427	1043	01043_pincushion	1	5	13	0.19991298076274688
51.223	0.09995347539006616	51223	76	image	7618	762	00762_kayak	1	5	14	0.19996695846293733
51.422	0.0999720146155596	51422	17	image	1710	171	00171_brake	1	5	15	0.1999038707690488
51.623	0.0999729269206	51623	14	image	14241	1425	01425_switch	1	5	16	0.19995256077436352
51.822	0.09997959999964223	51822	12	image	12993	1300	01300_sling	1	5	17	0.1999090246099513
52.022	0.0999392392259324	52022	13	image	13450	1345	01345_spider_web	1	5	18	0.19996387538958516
52.222	0.09997011461655347	52222	27	image	271	28	00028_appetizer	1	5	19	0.19990750999386364
52.422	0.09996320000027481	52422	60	image	6023	603	00603_goblet	1	5	20	0.19995389000632713
54.488	0.09998085384177102	54488	11	image	11131	1114	01114_puppy	1	6	1	0.0
54.688	0.0999642999995558	54688	12	image	12073	1208	01208_saucer	1	6	2	0.19995394384750398
54.888	0.09995811461521953	54888	71	image	7171	718	00718_hydrant	1	6	3	0.19992532461037626
55.088	0.09997267076778371	55088	83	image	8371	838	00838_loveseat	1	6	4	0.19994247538943455
55.288	0.09996991461594007	55288	14	image	14795	1480	01480_tinsel	1	6	5	0.19991662461052329
55.488	0.09997784384722763	55488	49	image	4932	494	00494_eyedropper	1	6	6	0.1999337999995987
55.687	0.09997849999945174	55687	32	image	3298	330	00330_cocoon	1	6	7	0.1999321000002965
55.888	0.09997307076719153	55888	18	image	1805	181	00181_broom	1	6	8	0.19994729000609368
56.087	0.09997311461575009	56087	13	image	1369	137	00137_board	1	6	9	0.19992670999363327
56.288	0.09996687076818489	56288	39	image	3961	397	00397_cuckoo_clock	1	6	10	0.1999474900057976
56.487	0.09997744384691032	56487	13	image	13183	1319	01319_soap	1	6	11	0.19991846614720998
56.688	0.09997042692066316	56688	75	image	7558	756	00756_juicer2	1	6	12	0.19994803385270643
56.887	0.09997589999966294	56887	41	image	4170	417	00417_deodorant	1	6	13	0.19991920999473223
57.088	0.09997105615275359	57088	42	image	4211	422	00422_diaper	1	6	14	0.19994917538951995
57.287	0.09996741461600323	57287	89	image	892	90	00090_bead	1	6	15	0.19992702460967848
57.487	0.09995505615279399	57487	51	image	5167	517	00517_fire_alarm	1	6	16	0.1999481753900909
57.687	0.09996202923230157	57687	31	image	3145	315	00315_cloak	1	6	17	0.19992099537830654
57.887	0.0999775853842948	57887	19	image	1998	200	00200_bus	1	6	18	0.19993399000577483
58.087	0.09996760000012728	58087	82	image	8216	822	00822_limousine	1	6	19	0.19993830000021262
58.287	0.09996965846312378	58287	16	image	16352	1636	01636_workbench	1	6	20	0.19992609537894168
60.569	0.09998896845718264	60569	42	image	4278	428	00428_dishwasher	1	7	1	0.0
60.77	0.09995855615215987	60770	25	image	253	26	00026_antenna	1	7	2	0.19996735846325464
60.969	0.09998231461577234	60969	16	image	16427	1643	01643_wrist	1	7	3	0.19990302460973908
61.17	0.0999629707675922	61170	39	image	3963	397	00397_cuckoo_clock	1	7	4	0.19995347539042996
61.369	0.09996691461583396	61369	13	image	13713	1372	01372_statue	1	7	5	0.19992300999365398
61.569	0.09996228538329888	61569	13	image	1360	136	00136_boar	1	7	6	0.19995087539064116
61.769	0.09997202923204895	61769	92	image	9299	930	00930_nail_polish	1	7	7	0.19990800999312341
61.969	0.09996598538418766	61969	15	image	15709	1571	01571_videocassette	1	7	8	0.1999621046225002
62.169	0.0999618707683112	62169	95	image	9505	951	00951_odometer	1	7	9	0.19993228538351104
62.369	0.09997748769546888	62369	14	image	14701	1471	01471_thread	1	7	10	0.1999147953783904
62.569	0.09997448538342724	62569	10	image	1068	107	00107_belt	1	7	11	0.19994349000626244
62.768	0.0999810292314578	62768	86	image	8695	870	00870_mast	1	7	12	0.1999206392256383
62.969	0.09997251461572887	62969	12	image	1222	123	00123_blazer	1	7	13	0.1999516753903663
63.169	0.09996601461625687	63169	83	image	8324	833	00833_locket	1	7	14	0.19993907076786854
63.368	0.09998334384727059	63368	11	image	11405	1141	01141_rattlesnake	1	7	15	0.19990895384216856
63.569	0.09996424153723638	63569	13	image	13603	1361	01361_stained_glass	1	7	16	0.19995480462057458
63.768	0.09996744615818898	63768	19	image	1939	194	00194_bumper	1	7	17	0.19993033460468723
63.969	0.09994409537830506	63969	14	image	14246	1425	01425_switch	1	7	18	0.19994163616411242
64.168	0.09998501230529655	64168	10	image	10032	1004	01004_pearl	1	7	19	0.19991092460986692
64.368	0.0999736853837021	64368	81	image	8135	814	00814_licorice	1	7	20	0.1999523607746596
66.551	0.09998625384196203	66551	12	image	12751	1276	01276_shrimp	1	8	1	0.0
66.751	0.09995798538420786	66751	14	image	14628	1463	01463_tent	1	8	2	0.19996862923198933
66.95	0.09996171461625636	66950	15	image	15369	1537	01537_tugboat	1	8	3	0.19991680999373784
67.15	0.09997195615233068	67150	13	image	13019	1302	01302_slot	1	8	4	0.19993291461651097
67.351	0.09997458538509818	67351	14	image	14848	1485	01485_toaster_oven	1	8	5	0.19994724615753512
67.551	0.0999738561531558	67551	13	image	13259	1326	01326_soldering_iron	1	8	6	0.19992385846308025
67.75	0.09996391461572784	67750	87	image	8744	875	00875_measuring_cup	1	8	7	0.19993529537896393
67.951	0.09997545615260606	67951	84	image	8405	841	00841_lunchbox	1	8	8	0.19993770462133398
68.15	0.09997440000006463	68150	12	image	12790	1279	01279_sickle	1	8	9	0.19992839537826512
