onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
308.54	0.09998149546299828	308540	53	image	5337	534	00534_flan	10	1	1	n/a
308.74	0.09997794772789348	308740	24	image	2409	241	00241_caramel	10	1	2	0.1999321085313568
308.94	0.09996775227045873	308940	15	image	15692	1570	01570_vial	10	1	3	0.19994735226646299
309.14	0.0999509431894694	309140	11	image	11577	1158	01158_rhubarb	10	1	4	0.19994196534025832
309.34	0.0999764522712212	309340	42	image	4271	428	00428_dishwasher	10	1	5	0.19992443465889664
309.54	0.0999512693269935	309540	24	image	2403	241	00241_caramel	10	1	6	0.199946439202904
309.74	0.09997255227062851	309740	86	image	8619	862	00862_marble	10	1	7	0.1999335477303248
309.94	0.09996301306819078	309940	15	image	15145	1515	01515_trampoline	10	1	8	0.19994037840660894
310.139	0.09998498692948488	310139	53	image	5303	531	00531_flag	10	1	9	0.19990459546170314
310.34	0.09996140000293963	310340	84	image	8429	843	00843_macaroni	10	1	10	0.1999566176054941
310.539	0.099973600001249	310539	10	image	10589	1059	01059_plaster_cast	10	1	11	0.19992496932536596
310.74	0.09996667386440095	310740	16	image	16161	1617	01617_whiteboard	10	1	12	0.19993874374267762
310.939	0.09998247386829462	310939	15	image	15605	1561	01561_valve	10	1	13	0.19991616932384204
311.14	0.09996698693066719	311140	10	image	1059	106	00106_bell_pepper	10	1	14	0.1999524306775129
311.339	0.09998232613725122	311339	13	image	13873	1388	01388_stomach	10	1	15	0.19992273012030637
311.54	0.09997446079796646	311540	11	image	11316	1132	01132_rain_gauge	10	1	16	0.1999483829458768
311.739	0.09997569999904954	311739	13	image	13209	1321	01321_sock	10	1	17	0.19992104318953352
311.939	0.0999608130659908	311939	15	image	15678	1568	01568_vent	10	1	18	0.19994993067666655
312.139	0.09997049999947194	312139	11	image	11760	1176	01176_rollerblade	10	1	19	0.19991276932341862
312.339	0.09997307386583998	312339	42	image	4293	430	00430_diskette	10	1	20	0.19995464374369476
314.172	0.0999805954634212	314172	38	image	3851	386	00386_credit_card	10	2	1	0.0
314.372	0.09998791306497878	314372	13	image	13778	1378	01378_stereo	10	2	2	0.19994783920628834
314.571	0.09995932613674086	314571	10	image	10554	1056	01056_pizza	10	2	3	0.19992704318792676
314.772	0.09995822613200289	314772	20	image	2000	200	00200_bus	10	2	4	0.19994675681300578
314.971	0.0999650392041076	314971	72	image	7205	721	00721_ice-cream_cone	10	2	5	0.19992273012030637
315.172	0.09995574772619875	315172	12	image	1286	129	00129_block	10	2	6	0.19994998294714605
315.371	0.09998727386482642	315371	10	image	10969	1097	01097_praying_mantis	10	2	7	0.19990446932206396
315.572	0.09996817386854673	315572	76	image	7695	770	00770_kilt	10	2	8	0.19995684374225675
315.771	0.09995686987531371	315771	47	image	4707	471	00471_earplug	10	2	9	0.1999337994493544
315.971	0.09996377386778477	315971	47	image	4761	477	00477_egg_roll	10	2	10	0.1999403005502245
316.171	0.09998627386448788	316171	54	image	5464	547	00547_flypaper	10	2	11	0.1999054562584206
316.371	0.09996897386736237	316371	43	image	4348	435	00435_doily	10	2	12	0.19995634374208748
316.571	0.09996220000175526	316571	13	image	13930	1393	01393_straightjacket	10	2	13	0.19992644319063402
316.771	0.09996141306692152	316771	11	image	11206	1121	01121_raccoon	10	2	14	0.1999411437427625
316.971	0.09997768693210674	316971	10	image	10302	1031	01031_photo_booth	10	2	15	0.19991385625689873
317.171	0.09999668693126296	317171	13	image	13439	1344	01344_spider	10	2	16	0.19995334374470985
317.37	0.09997522613412002	317370	31	image	3119	312	00312_clipboard	10	2	17	0.19992513012039126
317.571	0.0999664130686142	317571	90	image	9090	909	00909_motorcycle	10	2	18	0.19994406987825641
317.771	0.09997139999904903	317771	92	image	9214	922	00922_mullet	10	2	19	0.19993798693394638
317.97	0.09996503466391005	317970	16	image	16376	1638	01638_wrap	10	2	20	0.19992079545772867
319.803	0.09998849546536803	319803	10	image	10819	1082	01082_pony	10	3	1	0.0
320.003	0.09996509999837144	320003	12	image	12523	1253	01253_sheet	10	3	2	0.19995993920747424
320.203	0.09997909999947296	320203	50	image	505	51	00051_badger	10	3	3	0.1999196301221673
320.403	0.09996118693379685	320403	22	image	2273	228	00228_candy_cane	10	3	4	0.19995656987521215
320.603	0.0999599261340336	320603	15	image	15194	1520	01520_treasure	10	3	5	0.1999217301236058
320.803	0.09994796932733152	320803	12	image	12736	1274	01274_showerhead	10	3	6	0.19994526987647987
321.003	0.0999679261331039	321003	96	image	9601	961	00961_outfit	10	3	7	0.19992203012589016
321.203	0.09997171306895325	321203	34	image	3445	345	00345_compost	10	3	8	0.19994291760303895
321.402	0.099978186932276	321402	72	image	7271	728	00728_incense	10	3	9	0.19990972159575904
321.603	0.0999677130675991	321603	11	image	11103	1111	01111_punch1	10	3	10	0.19996191760947113
321.802	0.09997608693447546	321802	10	image	10809	1081	01081_pomegranate	10	3	11	0.19991228239086922
322.003	0.09995292613530182	322003	88	image	8818	882	00882_melon	10	3	12	0.19996191760947113
322.202	0.09996968693303643	322202	13	image	13431	1344	01344_spider	10	3	13	0.19990946932375664
322.403	0.09997840000141878	322403	90	image	9052	906	00906_moss	10	3	14	0.1999444306748046
322.603	0.0999677130675991	322603	68	image	6846	685	00685_hinge	10	3	15	0.19994190000215895
322.802	0.09997111306802253	322802	26	image	2662	267	00267_chalk	10	3	16	0.19991473012123606
323.002	0.09997008693244425	323002	70	image	7063	707	00707_hot-water_bottle	10	3	17	0.1999545960134128
323.202	0.0999660130655684	323202	67	image	6706	671	00671_headdress	10	3	18	0.19992053012174438
323.402	0.09996638693337445	323402	57	image	575	58	00058_ballot_box	10	3	19	0.19994775680970633
323.602	0.09997718693557545	323602	84	image	8473	848	00848_magnifier	10	3	20	0.19992761306639295
325.385	0.09997780853154836	325385	12	image	12269	1227	01227_scrambled_egg	10	4	1	0.0
325.585	0.0999753869327833	325585	66	image	6675	668	00668_hawk	10	4	2	0.19994165227399208
325.784	0.0999868608014367	325784	14	image	14969	1497	01497_torch	10	4	3	0.1999188693225733
325.985	0.09996541306827567	325985	80	image	8005	801	00801_lectern	10	4	4	0.19995771761023207
326.184	0.09997440000006463	326184	64	image	6482	649	00649_hairspray	10	4	5	0.19990945625613676
326.385	0.09996557785416371	326385	90	image	9027	903	00903_moose	10	4	6	0.19995376987935742
326.584	0.09996763466187986	326584	15	image	15906	1591	01591_wasp	10	4	7	0.1999213954586594
326.785	0.0999726607951743	326785	92	image	9273	928	00928_nail_clippers	10	4	8	0.19994919147211476
326.984	0.09997607386685559	326984	33	image	331	34	00034_arch	10	4	9	0.19991186932384153
327.184	0.09997609999845736	327184	13	image	13651	1366	01366_stamp2	10	4	10	0.19995691761141643
327.384	0.099978186932276	327384	10	image	10810	1081	01081_pomegranate	10	4	11	0.19991218239010777
327.584	0.09995861306742881	327584	54	image	5470	547	00547_flypaper	10	4	12	0.19996013067429885
327.784	0.09996488693286665	327784	34	image	3426	343	00343_comic_book	10	4	13	0.19992085625926848
327.984	0.09995843920114567	327984	14	image	14024	1403	01403_stump	10	4	14	0.19994763067370513
328.184	0.0999733999997261	328184	26	image	2694	270	00270_chandelier	10	4	15	0.19990738239357597
328.384	0.09997238693176769	328384	55	image	5599	560	00560_fountain_pen	10	4	16	0.1999635176071024
328.583	0.09996868693269789	328583	13	image	13680	1368	01368_staple_gun	10	4	17	0.1999160693230806
328.784	0.09995289091966697	328784	15	image	15324	1533	01533_truck	10	4	18	0.1999483306753973
328.983	0.09996947386389365	328983	11	image	11608	1161	01161_rickshaw	10	4	19	0.19992325625935337
329.184	0.09995462613369455	329184	14	image	14182	1419	01419_sweeper	10	4	20	0.19995123067565146
330.916	0.0999853215944313	330916	55	image	5571	558	00558_forklift	10	5	1	0.0
331.116	0.09997678693252965	331116	84	image	8415	842	00842_macadamia	10	5	2	0.1999596392051899
331.316	0.09997733920317842	331316	92	image	9291	930	00930_nail_polish	10	5	3	0.19991994318843354
331.516	0.09997338693210622	331516	10	image	10502	1051	01051_pipe2	10	5	4	0.1999544698774116
331.716	0.09998163919954095	331716	46	image	4664	467	00467_duster	10	5	5	0.19991280398971867
331.916	0.09997069999735686	331916	55	image	5546	555	00555_footbath	10	5	6	0.1999568698774965
332.116	0.09997898693472962	332116	82	image	8213	822	00822_limousine	10	5	7	0.19991156932155718
332.316	0.09994833012387971	332316	41	image	4101	411	00411_dart	10	5	8	0.19995444374217186
332.516	0.09998307386922534	332516	55	image	5573	558	00558_forklift	10	5	9	0.19990906932434882
332.716	0.09998069546054467	332716	30	image	3051	306	00306_cilantro	10	5	10	0.19993349147262052
332.915	0.09997848693092237	332915	94	image	9438	944	00944_notebook	10	5	11	0.19993390853051096
333.116	0.09996477386448532	333116	11	image	11740	1174	01174_roller	10	5	12	0.19995314374318696
333.315	0.09997338693210622	333315	15	image	15197	1520	01520_treasure	10	5	13	0.19992254319004132
333.516	0.09996709999904851	333516	99	image	9924	993	00993_parsley	10	5	14	0.19994444374242448
333.715	0.09997713920165552	333715	85	image	8557	856	00856_mango	10	5	15	0.1999215301220829
333.916	0.09997599999769591	333916	50	image	5022	503	00503_fencepost	10	5	16	0.1999512568108912
334.115	0.0999731999982032	334115	11	image	1151	116	00116_birdbath	10	5	17	0.19992425625605392
334.315	0.0999712869306677	334315	49	image	4905	491	00491_extinguisher	10	5	18	0.19994925681021414
334.515	0.09997871306768502	334515	11	image	11549	1155	01155_retainer	10	5	19	0.19991364318775595
334.715	0.09997297386507853	334715	41	image	4134	414	00414_deer	10	5	20	0.19993950000207406
336.348	0.09998450852799579	336348	19	image	1952	196	00196_bunkbed	10	6	1	0.0
336.548	0.0999727869311755	336548	10	image	10373	1038	01038_pill	10	6	2	0.19996266533780727
336.747	0.09997933466001996	336747	16	image	16401	1641	01641_wreck	10	6	3	0.1999100431894476
336.948	0.09996452613995643	336948	46	image	4636	464	00464_dumbwaiter	10	6	4	0.19996041760532535
337.147	0.0999729130671767	337147	27	image	2717	272	00272_charger	10	6	5	0.19990929546111147
337.348	0.09996700000192504	337348	70	image	709	71	00071_barnacle	10	6	6	0.19995374374411767
337.548	0.09996419999879436	337548	96	image	9661	967	00967_pacifier	10	6	7	0.19994210000004387
337.747	0.09995500852528494	337747	11	image	11859	1186	01186_rubber_band	10	6	8	0.19993115625766222
337.948	0.09995998693193542	337948	27	image	2752	276	00276_cheeseburger	10	6	9	0.1999326568111428
338.147	0.09997428693168331	338147	15	image	15877	1588	01588_washboard	10	6	10	0.19992428693149122
338.347	0.0999634130675986	338347	50	image	5026	503	00503_fencepost	10	6	11	0.19992973012267612
338.547	0.09996865625726059	338547	15	image	15742	1575	01575_visor	10	6	12	0.19993367840288556
338.747	0.09995938693464268	338747	33	image	3340	334	00334_coffee_table	10	6	13	0.19995509147338453
338.947	0.0999617738671077	338947	14	image	1475	148	00148_bookmark	10	6	14	0.19991533012216678
339.147	0.09996490000048652	339147	15	image	15234	1524	01524_tricycle	10	6	15	0.1999495437448786
339.347	0.09997236079652794	339347	62	image	6261	627	00627_grinder	10	6	16	0.19992053920213948
339.547	0.099977086934814	339547	73	image	732	74	00074_baseball	10	6	17	0.19992025625469978
