onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
38.823	0.09996782744929078	38823	13	image	13962	1397	01397_straw2	4	1	1	n/a
39.024	0.09997139020561008	39024	16	image	16038	1604	01604_weather_vane	4	1	2	0.1999343372444855
39.222	0.0999803000013344	39222	14	image	14190	1419	01419_sweeper	4	1	3	0.19992644903322798
39.423	0.09997878627473256	39423	16	image	16237	1624	01624_windshield_wiper	4	1	4	0.19994643724203343
39.622	0.09997332744751475	39622	10	image	10588	1059	01059_plaster_cast	4	1	5	0.19991856275737518
39.823	0.0999757137215056	39823	16	image	16236	1624	01624_windshield_wiper	4	1	6	0.1999489509689738
40.022	0.09997022745301365	40022	11	image	11035	1104	01104_pudding	4	1	7	0.19992476275365334
40.223	0.09997888627185603	40223	15	image	15626	1563	01563_vase	4	1	8	0.19994317842065357
40.422	0.0999763137260743	40422	64	image	6464	647	00647_hairnet	4	1	9	0.19992843530417304
40.623	0.09997268627557787	40623	15	image	15371	1538	01538_tulip	4	1	10	0.19994139214031748
40.822	0.0999694999991334	40822	14	image	1480	148	00148_bookmark	4	1	11	0.19992362158518517
41.022	0.09997278627270134	41022	10	image	10380	1038	01038_pill	4	1	12	0.1999491509704967
41.222	0.09997361372734304	41222	39	image	3938	394	00394_crystal1	4	1	13	0.19992453530358034
41.422	0.09996578627760755	41422	10	image	1043	105	00105_bell	4	1	14	0.19994117841633852
41.622	0.09997511372785084	41622	16	image	16048	1605	01605_webcam	4	1	15	0.19992392158383154
41.822	0.09996390785818221	41822	13	image	13381	1339	01339_sparkler	4	1	16	0.19994477841828484
42.022	0.09997780000048806	42022	37	image	3729	373	00373_cougar	4	1	17	0.19991473530899384
42.222	0.09997487255532178	42222	14	image	14336	1434	01434_tack	4	1	18	0.1999556646878773
42.421	0.09998188627287163	42421	12	image	12022	1203	01203_sarcophagus	4	1	19	0.1999169353111938
42.622	0.09995081372471759	42622	11	image	11537	1154	01154_remote_control	4	1	20	0.19996153724423493
44.588	0.09996937255345983	44588	13	image	13923	1393	01393_straightjacket	4	2	1	0.0
44.788	0.09996771372607327	44788	11	image	11958	1196	01196_salami	4	2	2	0.19995040979483747
44.987	0.09995902744776686	44987	19	image	194	20	00020_amplifier	4	2	3	0.19992044903119677
45.188	0.09996838627193938	45188	14	image	14684	1469	01469_thimble	4	2	4	0.19994815097015817
45.387	0.09996202744514449	45387	80	image	8064	807	00807_lemon	4	2	5	0.19991974903314258
45.588	0.09996515882812673	45588	12	image	12070	1207	01207_sauce	4	2	6	0.19994177841363125
45.787	0.09996392744869809	45787	10	image	106	11	00011_album	4	2	7	0.19992180785993696
45.988	0.0999790862770169	45988	66	image	6693	670	00670_headband	4	2	8	0.19994350586421206
46.187	0.09997805489547318	46187	60	image	60	6	00006_air_mattress	4	2	9	0.19991652158569195
46.387	0.09996019999744021	46387	78	image	7800	780	00780_knot	4	2	10	0.19995956469210796
46.587	0.09997234117327025	46587	72	image	7297	730	00730_inhaler	4	2	11	0.199913221582392
46.787	0.09997241372184362	46787	15	image	15977	1598	01598_watering_can	4	2	12	0.19994986469464493
46.987	0.09997191372167435	46987	79	image	7912	792	00792_lasagna	4	2	13	0.19991394903263426
47.187	0.09996428627346177	47187	14	image	14779	1478	01478_tile	4	2	14	0.19995587841549423
47.387	0.09997372744692257	47387	10	image	10586	1059	01059_plaster_cast	4	2	15	0.1999209078567219
47.587	0.09996287648391444	47587	36	image	3635	364	00364_cornhusk	4	2	16	0.19996428821104928
47.786	0.09996748627600027	47786	11	image	11115	1112	01112_punching_bag	4	2	17	0.19990882551428513
47.987	0.09997638627828564	47987	82	image	8281	829	00829_llama	4	2	18	0.19993946469185175
