onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
12.842	0.09997987378483231	12842	11	image	11072	1108	01108_pulpit	4	1	1	n/a
13.042	0.09997246884449851	13042	12	image	120	12	00012_alligator	4	1	2	0.19993841147424973
13.241	0.09996771147507388	13241	16	image	16304	1631	01631_wire_cutters	4	1	3	0.19994195736944675
13.441	0.09995139179318357	13441	35	image	3547	355	00355_coop	4	1	4	0.19993731641443446
13.641	0.09996790000059264	13641	47	image	4747	475	00475_easter_egg	4	1	5	0.19994198358563153
13.841	0.09996910000063508	13841	12	image	12469	1247	01247_shark	4	1	6	0.19991700820719416
14.041	0.09997621147431346	14041	19	image	1919	192	00192_bulletin_board	4	1	7	0.19994011474136641
14.241	0.09996860000046581	14241	62	image	6259	626	00626_grille	4	1	8	0.1999333737849156
14.441	0.09997139999995852	14441	15	image	15370	1537	01537_tugboat	4	1	9	0.1999445376886797
14.641	0.09997333442152012	14641	35	image	3540	354	00354_cooler	4	1	10	0.19990926231184858
14.841	0.09996722294908977	14841	41	image	4126	413	00413_dashboard	4	1	11	0.19995293768806732
15.041	0.09998371147503349	15041	75	image	7554	756	00756_juicer2	4	1	12	0.19991407378529402
15.241	0.09996535083701019	15241	49	image	4995	500	00500_faucet	4	1	13	0.19995071474113502
15.44	0.09997019999991608	15440	46	image	466	47	00047_backgammon	4	1	14	0.19993226231144945
15.641	0.09997877705245628	15641	15	image	15744	1575	01575_visor	4	1	15	0.199933449162927
15.84	0.09997947705141996	15840	11	image	11892	1190	01190_rust	4	1	16	0.19992298525903607
16.041	0.0999644770517989	16041	77	image	7732	774	00774_kiwi	4	1	17	0.19995502621532069
16.24	0.09996899999987363	16240	43	image	4346	435	00435_doily	4	1	18	0.1999160737850616
16.441	0.09997502294845617	16441	12	image	12742	1275	01275_shredder	4	1	19	0.19994450326612423
16.64	0.09997990000010759	16640	35	image	355	36	00036_armor	4	1	20	0.19991908525935287
18.54	0.09998415410245798	18540	28	image	2858	286	00286_chickpea	4	2	1	0.0
18.74	0.09997271147403808	18740	14	image	1489	149	00149_bookshelf	4	2	2	0.19995896884393005
18.94	0.09995136231009383	18940	78	image	7831	784	00784_ladybug	4	2	3	0.19993280000016966
19.139	0.09996339999997872	19139	78	image	7855	786	00786_lamp	4	2	4	0.19991426231081277
19.34	0.09996663442234421	19340	11	image	11793	1180	01180_root	4	2	5	0.1999465032668013
19.539	0.09996882294763054	19539	15	image	15712	1572	01572_videogame	4	2	6	0.1999253737849358
19.74	0.0999640114741851	19740	64	image	6493	650	00650_ham	4	2	7	0.19995414916320442
19.939	0.09997061147441855	19939	10	image	10143	1015	01015_penguin	4	2	8	0.1999117737850611
20.139	0.09995841147338069	20139	38	image	3833	384	00384_cream	4	2	9	0.19995003768963215
20.339	0.09997310000017023	20339	16	image	16181	1619	01619_wick	4	2	10	0.199910562309924
20.539	0.09997113442295813	20539	44	image	4452	446	00446_doorknob	4	2	11	0.19995712621494022
20.739	0.09998669179185526	20739	67	image	6768	677	00677_hearing_aid	4	2	12	0.19991650820793438
20.939	0.09997858852602803	20939	56	image	563	57	00057_balloon	4	2	13	0.19993246557714883
21.139	0.0999740344213933	21139	73	image	7366	737	00737_jack	4	2	14	0.19994421474166302
21.338	0.09997366557763598	21338	15	image	15719	1572	01572_videogame	4	2	15	0.19992117378478724
21.539	0.09997819179261569	21539	24	image	246	25	00025_anteater	4	2	16	0.1999498573704841
21.738	0.0999568770521364	21738	13	image	13933	1394	01394_strainer	4	2	17	0.19992914262911654
21.939	0.09997803442183795	21939	12	image	12941	1295	01295_skull	4	2	18	0.19993958031955117
22.139	0.09995505083770695	22139	39	image	3907	391	00391_crown	4	2	19	0.19994045736893895
22.338	0.0999717229478847	22338	39	image	399	40	00040_ashtray	4	2	20	0.1999207508379186
24.154	0.0999717541035352	24154	15	image	15366	1537	01537_tugboat	4	3	1	0.0
24.355	0.09995042788796127	24355	37	image	3766	377	00377_cracker	4	3	2	0.19995519179337862
24.554	0.09996631147350854	24554	12	image	12682	1269	01269_shoulder	4	3	3	0.19991995083637448
24.755	0.09996678852621699	24755	12	image	126	13	00013_almond	4	3	4	0.19995673768880806
24.954	0.09997081147321296	24954	14	image	14580	1458	01458_teepee	4	3	5	0.19991026231127762
25.154	0.0999562114748187	25154	72	image	7254	726	00726_icicle	4	3	6	0.1999575376885332
25.354	0.09997321147329785	25354	20	image	200	20	00020_amplifier	4	3	7	0.19991186231163738
25.554	0.09996701147429121	25554	31	image	3124	313	00313_clipper1	4	3	8	0.19994703768861655
25.754	0.09996001147464995	25754	11	image	11087	1109	01109_pump	4	3	9	0.19993809999959922
25.954	0.0999683770514821	25954	12	image	12757	1276	01276_shrimp	4	3	10	0.1999268114750521
26.154	0.09997451147410175	26154	87	image	8744	875	00875_measuring_cup	4	3	11	0.1999218508362901
26.354	0.09997459999976854	26354	45	image	4537	454	00454_dresser	4	3	12	0.19994214916368946
26.553	0.09997662294790644	26553	12	image	12714	1272	01272_shower_cap	4	3	13	0.19992895083669282
26.754	0.09997471147471515	26754	45	image	4500	450	00450_dough	4	3	14	0.19994643768859532
26.953	0.09996818852596334	26953	12	image	12391	1240	01240_seesaw	4	3	15	0.19991797378497722
27.154	0.09996868852522311	27154	56	image	5634	564	00564_frisbee	4	3	16	0.1999488376895897
27.353	0.09996443442196323	27353	69	image	6986	699	00699_hook2	4	3	17	0.19992415083652304
