onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
13.335	0.09998190949772834	13335	82	image	8293	830	00830_lobster	1	1	1	n/a
13.535	0.09996657278679777	13535	13	image	13010	1301	01301_slipper	1	1	2	0.19995427278263378
13.735	0.09997798639597022	13735	95	image	9505	951	00951_odometer	1	1	3	0.199927286390448
13.935	0.0999689863929234	13935	14	image	14094	1410	01410_sunglasses	1	1	4	0.19992121836185106
14.135	0.09998188163808663	14135	13	image	13958	1396	01396_straw1	1	1	5	0.1999416863945953
14.335	0.09996601361126523	14335	11	image	11821	1183	01183_rose	1	1	6	0.1999428224589792
14.534	0.09997828164341627	14534	4	image	4	1	00001_aardvark	1	1	7	0.19992371835905942
14.735	0.09996419999879436	14735	10	image	10211	1022	01022_pepperoni	1	1	8	0.1999492952527362
14.934	0.09998153196647763	14934	16	image	16416	1642	01642_wrench	1	1	9	0.19991193196256063
15.135	0.09997384557209443	15135	14	image	14227	1423	01423_swing	1	1	10	0.19995489524808363
15.334	0.09996527278781286	15334	57	image	5740	574	00574_game	1	1	11	0.19992505032132613
15.534	0.09996538639097707	15534	49	image	4946	495	00495_eyeliner	1	1	12	0.19994783607398858
15.734	0.09997547278544516	15734	12	image	12466	1247	01247_shark	1	1	13	0.1999168911424931
15.934	0.09997577278772951	15934	51	image	519	52	00052_bag	1	1	14	0.19994462246177136
16.134	0.09997635917898151	16134	42	image	4267	427	00427_dishrag	1	1	15	0.19992299114528578
16.334	0.09997360474881134	16334	10	image	10500	1050	01050_pipe1	1	1	16	0.19992531360912835
16.534	0.09996474082072382	16534	93	image	9394	940	00940_noisemaker	1	1	17	0.19995304081749055
16.734	0.09997278639639262	16734	14	image	14305	1431	01431_tab	1	1	18	0.1999367544267443
16.934	0.0999812863956322	16934	83	image	8341	835	00835_loincloth	1	1	19	0.19991546393066528
17.134	0.0999697727856983	17134	74	image	742	75	00075_baseball_glove	1	1	20	0.19995404967994546
19.366	0.09998079114302527	19366	14	image	14253	1426	01426_swizzle_stick	1	2	1	0.0
19.566	0.09997661360830534	19566	85	image	859	86	00086_baton3	1	2	2	0.1999471544258995
19.766	0.09997254557310953	19766	16	image	16486	1649	01649_yogurt	1	2	3	0.19992049114443944
19.966	0.09995382721172064	19966	59	image	599	60	00060_banana_peel	1	2	4	0.19995708164424286
20.166	0.09998152246043901	20166	18	image	1844	185	00185_bubble	1	2	5	0.19991656393176527
20.366	0.09997545917940442	20366	11	image	11985	1199	01199_sandbag	1	2	6	0.19994816328107845
20.566	0.09996171360762673	20566	11	image	11846	1185	01185_router	1	2	7	0.1999221231089905
20.766	0.09997287278747535	20766	10	image	10669	1067	01067_plum	1	2	8	0.19993986328336177
20.966	0.0999572408181848	20966	25	image	255	26	00026_antenna	1	2	9	0.19994677278737072
21.165	0.09996492721620598	21165	11	image	11995	1200	01200_sandbox	1	2	10	0.19991655032208655
21.366	0.09997142721476848	21366	90	image	9088	909	00909_motorcycle	1	2	11	0.19993934967715177
21.565	0.0999641408197931	21565	12	image	12570	1257	01257_shell3	1	2	12	0.19993073671867023
21.766	0.09995177753808093	21766	44	image	4419	442	00442_donut	1	2	13	0.199947476889065
21.965	0.0999764727857837	21965	255	target	n/a	n/a	n/a	1	2	14	0.1999145639310882
22.166	0.09996692721324507	22166	34	image	3437	344	00344_compass	1	2	15	0.19994894967749133
22.366	0.09996580000006361	22366	10	image	10890	1089	01089_pot	1	2	16	0.19993639999665902
22.565	0.09996375917762634	22565	23	image	2370	237	00237_cape	1	2	17	0.19991750475310255
22.765	0.09997077278239885	22765	15	image	15979	1598	01598_watering_can	1	2	18	0.19994982246498694
22.965	0.09996935918024974	22965	55	image	5521	553	00553_football	1	2	19	0.1999196775323071
23.165	0.09997715918143513	23165	88	image	8891	890	00890_mint	1	2	20	0.19994733607018134
25.081	0.09997370475321077	25081	14	image	14986	1499	01499_torso	1	3	1	0.0
25.281	0.0999654863953765	25281	77	image	7797	780	00780_knot	1	3	2	0.19994445443080622
25.481	0.09997201360602048	25481	35	image	3571	358	00358_cord	1	3	3	0.1999246095037961
25.681	0.09996482721544453	25681	14	image	14897	1490	01490_tomato	1	3	4	0.1999489632798941
25.881	0.09997132721400703	25881	10	image	10835	1084	01084_pool_table	1	3	5	0.1999157503269089
26.081	0.09995930950390175	26081	12	image	12495	1250	01250_shears	1	3	6	0.19994554967342992
26.28	0.09996991360458196	26280	19	image	1992	200	00200_bus	1	3	7	0.19993085032547242
26.481	0.09996359999786364	26481	14	image	14320	1432	01432_tablecloth	1	3	8	0.1999479632868315
26.68	0.09996508639596868	26680	15	image	15411	1542	01542_turban	1	3	9	0.19991397753256024
26.881	0.09996174081970821	26881	14	image	14944	1495	01495_toothpaste	1	3	10	0.19995512246532599
27.08	0.09997814557209495	27080	49	image	494	50	00050_badge	1	3	11	0.19990740474895574
27.281	0.09997690000091097	27281	10	image	10788	1079	01079_polygraph	1	3	12	0.19994812246295623
27.481	0.09996675917864195	27481	255	target	n/a	n/a	n/a	1	3	13	0.19994441360904602
27.68	0.09996885918008047	27680	33	image	336	34	00034_arch	1	3	14	0.19992045031904127
27.88	0.09997377278341446	27880	91	image	9132	914	00914_mousse	1	3	15	0.19993038639586302
28.08	0.09998308639478637	28080	15	image	15273	1528	01528_trolley	1	3	16	0.19992731360616744
28.28	0.09997018639478483	28280	12	image	12487	1249	01249_shawl	1	3	17	0.1999594224653265
28.48	0.0999788000008266	28480	85	image	8545	855	00855_mandolin	1	3	18	0.1999257136048982
28.68	0.0999701727887441	28680	55	image	5504	551	00551_food_processor	1	3	19	0.19992696392728249
28.88	0.09997174081945559	28880	14	image	14074	1408	01408_sundial	1	3	20	0.1999423952511279
30.812	0.09998509114666376	30812	11	image	11024	1103	01103_puck	1	4	1	0.0
31.013	0.09996965917889611	31013	11	image	11259	1126	01126_radar	1	4	2	0.19996486803574953
31.212	0.09996877278899774	31212	79	image	794	80	00080_bat2	1	4	3	0.19991025032140897
31.413	0.09995794081987697	31413	14	image	145	15	00015_alpaca	1	4	4	0.1999593088585243
31.612	0.09996715917804977	31612	79	image	7928	793	00793_laser_pointer	1	4	5	0.19991729114190093
31.812	0.09997167278561392	31812	13	image	13030	1303	01303_slot_machine	1	4	6	0.1999445224646479
32.012	0.09997450000082608	32012	29	image	2933	294	00294_chipmunk	1	4	7	0.19992762310721446
32.212	0.09996551361109596	32212	12	image	12201	1221	01221_scissors	1	4	8	0.19994504967689863
32.412	0.09998172246559989	32412	90	image	9063	907	00907_moth	1	4	9	0.19992146392905852
32.612	0.09996538639461505	32612	90	image	9086	909	00909_motorcycle	1	4	10	0.199946376891603
32.812	0.09997236803610576	32812	12	image	12241	1225	01225_scorpion	1	4	11	0.1999158231083129
33.012	0.09996322721781326	33012	45	image	4593	460	00460_duckling	1	4	12	0.1999530360699282
33.211	0.09996982720986125	33211	62	image	6201	621	00621_gravel	1	4	13	0.19992003672086867
33.412	0.09996064081860823	33412	15	image	15711	1572	01572_videogame	1	4	14	0.19995494967588456
33.611	0.09997099999964121	33611	32	image	3289	329	00329_cocktail	1	4	15	0.19991749114342383
33.812	0.09996031360788038	33812	44	image	4450	445	00445_doorhandle	1	4	16	0.19994863606916624
34.011	0.09998537278806907	34011	53	image	5324	533	00533_flamethrower	1	4	17	0.19990689114274574
34.212	0.09997847278646077	34212	86	image	8664	867	00867_mascara	1	4	18	0.19995344967901474
34.412	0.09996687278544414	34412	94	image	9446	945	00945_notepad	1	4	19	0.1999389999982668
34.611	0.09996775917898049	34611	14	image	14936	1494	01494_toothbrush	1	4	20	0.19992087753780652
36.777	0.09998409114268725	36777	10	image	10103	1011	01011_pen	1	5	1	0.0
36.977	0.09993902310816338	36977	15	image	1502	151	00151_boot	1	5	2	0.19996764081952279
37.177	0.0999774591800815	37177	10	image	10926	1093	01093_potpie	1	5	3	0.19990187753501232
37.377	0.09996400000090944	37377	81	image	8198	820	00820_lighter	1	5	4	0.19996122246448067
37.577	0.09998067278502276	37577	15	image	15346	1535	01535_trunk	1	5	5	0.19991459114680765
37.777	0.09995757278375095	37777	17	image	1751	176	00176_breathalyzer	1	5	6	0.19995263607052038
37.977	0.09997277279035188	37977	16	image	1640	164	00164_boxing_gloves	1	5	7	0.19990825031709392
38.177	0.09996370000226307	38177	74	image	7421	743	00743_javelin	1	5	8	0.1999594224653265
38.377	0.09997387689145398	38377	10	image	10520	1052	01052_pistachio	1	5	9	0.1999198367157078
38.577	0.09997019999718759	38577	94	image	9465	947	00947_nutcracker	1	5	10	0.19994416328700026
38.777	0.09996661360855796	38777	13	image	13883	1389	01389_stool	1	5	11	0.19994319999750587
38.976	0.09997579999981099	38976	12	image	12577	1258	01258_shield	1	5	12	0.1999146367161302
39.177	0.0999721000007412	39177	45	image	4557	456	00456_drink	1	5	13	0.19994336328454665
39.376	0.0999706863949541	39376	93	image	9368	937	00937_nest	1	5	14	0.19992337753501488
39.577	0.09996198639419163	39577	15	image	15023	1503	01503_totem_pole	1	5	15	0.19995493606984382
39.776	0.09997382721485337	39776	25	image	2546	255	00255_cauliflower	1	5	16	0.19991222311000456
39.977	0.0999633863903	39977	46	image	4665	467	00467_duster	1	5	17	0.19994959050018224
40.176	0.0999695727841754	40176	66	image	6606	661	00661_harmonica	1	5	18	0.199918263930158
40.376	0.09997228639622335	40376	28	image	2808	281	00281_chest1	1	5	19	0.19995252246008022
40.576	0.09997183196537662	40576	10	image	10320	1032	01032_photograph	1	5	20	0.19992764082417125
42.859	0.09997400475185714	42859	38	image	3804	381	00381_crate	1	6	1	0.0
43.059	0.09996189999947092	43059	15	image	15328	1533	01533_truck	1	6	2	0.19996125442776247
43.258	0.0999608727870509	43258	65	image	6594	660	00660_hard_disk	1	6	3	0.19991797753755236
