onset	duration	sample	value	trial_type	tot_img_number	img_category	category_name	block	sequence	img_in_sequence	soa
31.208	0.09997262434626464	31208	55	image	5554	556	00556_footprint	4	1	1	n/a
31.409	0.09996748782577924	31409	11	image	11890	1189	01189_ruler	4	1	2	0.19994183391463594
31.607	0.09997698782535736	31607	37	image	3779	378	00378_cranberry	4	1	3	0.19993160000012722
31.807	0.0999636243468558	31807	12	image	1299	130	00130_blouse	4	1	4	0.19992549043308827
32.007	0.09996387565115583	32007	14	image	14786	1479	01479_timer	4	1	5	0.1999520339159062
32.207	0.09997389999989537	32207	68	image	6836	684	00684_highlighter	4	1	6	0.1999137782586331
32.407	0.09996432174011716	32407	86	image	8649	865	00865_marmalade	4	1	7	0.1999435878242366
32.607	0.09996568783026305	32607	32	image	3271	328	00328_cockroach	4	1	8	0.1999230000001262
32.807	0.09997662434761878	32807	11	image	11882	1189	01189_ruler	4	1	9	0.19994402174052084
33.007	0.09997331478007254	33007	81	image	8173	818	00818_light_switch	4	1	10	0.19992568782981834
33.206	0.09997369999837247	33206	90	image	9025	903	00903_moose	4	1	11	0.1999405904316518
33.407	0.0999617121706251	33407	11	image	11847	1185	01185_router	4	1	12	0.1999418582636281
33.606	0.09996843652334064	33606	97	image	9702	971	00971_paintbrush	4	1	13	0.19992611738780397
33.807	0.0999699634812714	33807	23	image	2311	232	00232_cannonball	4	1	14	0.19993779478318174
34.007	0.09995641217028606	34007	56	image	5652	566	00566_fruitcake	4	1	15	0.19994546348243603
34.206	0.09997601217401098	34206	16	image	16060	1606	01606_wedding_cake	4	1	16	0.19991465390921803
34.407	0.09996080000200891	34407	77	image	7711	772	00772_kite	4	1	17	0.19995385826041456
34.606	0.09996483652139432	34606	16	image	16317	1632	01632_wolf	4	1	18	0.19991614174068673
34.806	0.09995848783000838	34806	14	image	14500	1450	01450_tattoo	4	1	19	0.1999522582591453
35.006	0.0999733243479568	35006	35	image	3595	360	00360_corkboard	4	1	20	0.1999103417401784
37.222	0.099970326955372	37222	15	image	15676	1568	01568_vent	4	2	1	0.0
37.423	0.09995892956430907	37423	77	image	7709	771	00771_kimono	4	2	2	0.19994896087155212
37.622	0.0999701243454183	37622	16	image	16228	1623	01623_windowsill	4	2	3	0.19992185391311068
37.822	0.09995899999921676	37822	11	image	11809	1181	01181_rope	4	2	4	0.19994734608917497
38.022	0.09998412434651982	38022	10	image	10588	1059	01059_plaster_cast	4	2	5	0.19991135390955606
38.222	0.09996233652054798	38222	25	image	2588	259	00259_cellphone	4	2	6	0.19995544608900673
38.421	0.0999677365180105	38421	15	image	15622	1563	01563_vase	4	2	7	0.19992125391217996
38.622	0.09996379999938654	38622	15	image	15511	1552	01552_typewriter	4	2	8	0.19995145826032967
38.821	0.099979536524188	38821	28	image	2817	282	00282_chick	4	2	9	0.19991472956098733
39.022	0.09997239999938756	39022	10	image	10109	1011	01011_pen	4	2	10	0.19994607043918222
39.221	0.09997482434846461	39221	15	image	15869	1587	01587_warthog	4	2	11	0.1999266417369654
39.422	0.09995833651919384	39422	255	target	n/a	n/a	n/a	4	2	12	0.1999498460900213
39.621	0.09997074869534117	39621	10	image	10331	1034	01034_pickle	4	2	13	0.1999134417346795
39.821	0.09998322174214991	39821	46	image	4662	467	00467_duster	4	2	14	0.19993443652492715
40.021	0.09996940000200993	40021	99	image	9924	993	00993_parsley	4	2	15	0.19993289999911212
40.221	0.09996428782687872	40221	44	image	4465	447	00447_doorknocker	4	2	16	0.19995104608824477
40.421	0.09996759999921778	40421	18	image	1818	182	00182_brownie	4	2	17	0.19991952956479508
40.621	0.09996102434888599	40621	14	image	14386	1439	01439_tag	4	2	18	0.1999585460871458
40.821	0.09998333652038127	40821	12	image	12310	1231	01231_screw	4	2	19	0.19990375391353155
41.021	0.09998138782611932	41021	15	image	15024	1503	01503_totem_pole	4	2	20	0.1999511704343604
42.837	0.09997023913092562	42837	31	image	3163	317	00317_closet	4	3	1	0.0
43.037	0.09996428782324074	43037	12	image	12246	1225	01225_scorpion	4	3	2	0.19994967304592137
43.237	0.09997792435024166	43237	16	image	1617	162	00162_box	4	3	3	0.19992294173425762
43.437	0.09996091217180947	43437	15	image	15870	1587	01587_warthog	4	3	4	0.19994695826608222
43.636	0.09997361217756406	43636	40	image	4049	405	00405_curtain	4	3	5	0.19991524173383368
43.837	0.0999712000011641	43837	12	image	1214	122	00122_blanket	4	3	6	0.1999584582663374
